HB010	HB020	HB030	HB050	HB050_F	HB060	HB060_F	HB070	HB070_F	HB080	HB080_F	HB100	HB100_F	HB120	HB120_F	HY020	HY020_F	HY022	HY022_F	HY023	HY023_F	HY030N	HY030N_F	HY040N	HY040N_F	HY050N	HY050N_F	HY060N	HY060N_F	HY070N	HY070N_F	HY080N	HY080N_F	HY081N	HY081N_F	HY090N	HY090N_F	HY100N	HY100N_F	HY110N	HY110N_F	HY120N	HY120N_F	HY130N	HY130N_F	HY131N	HY131N_F	HY145N	HY145N_F	HY170N	HY170N_F	HY010	HY010_F	HY040G	HY040G_F	HY050G	HY050G_F	HY060G	HY060G_F	HY070G	HY070G_F	HY080G	HY080G_F	HY081G	HY081G_F	HY090G	HY090G_F	HY100G	HY100G_F	HY110G	HY110G_F	HY120G	HY120G_F	HY130G	HY130G_F	HY131G	HY131G_F	HY140G	HY140G_F	HS011	HS011_F	HS021	HS021_F	HS022	HS022_F	HS031	HS031_F	HS040	HS040_F	HS050	HS050_F	HS060	HS060_F	HS090	HS090_F	HS110	HS110_F	HS120	HS120_F	HS150	HS150_F	HD080	HD080_F	HH010	HH010_F	HH021	HH021_F	HH030	HH030_F	HH050	HH050_F	HH060	HH060_F	HH070	HH070_F	CUOTAHIP	CUOTAHIP_F	HX040	HX060	HX240	VHRENTAA	VHRENTAAIA	VHPOBREZA	VHMATDEP	HI010	HI010_F	HI020	HI020_F	HI030	HI030_F	HI040	HI040_F	POBRECAT	HS160	HS160_F	HS170	HS170_F	HC020	HC020_F	HC080	HC080_F	HY030G	HY030G_F	HH040	HH040_F	HS140	HS140_F	HS180	HS180_F	HS190	HS190_F	HC001	HC001_F	HC002	HC002_F	HC003	HC003_F	HC060	HC060_F	HC070	HC070_F
2023	ES	31360	2	1	2023	1	3136001	1	3136001	1	14	1	1	1	2171960	21	120300	21	120300	21	NA	-7	170300	51	0	11	0	11	0	11	0	16	0	16	0	11	0	11	0	11	50000	11	0	16	0	16	0	11	0	16	2221960	25	170300	55	0	15	0	15	0	15	0	16	0	16	0	15	0	11	0	15	50000	11	0	16	0	16	0	25	NA	96	3	1	2	1	NA	96	2	1	1	1	1	1	3	1	1	1	4	1	NA	96	1	1	2	1	1	1	3	1	2	1	NA	96	19644	1	NA	96	1	2	1	2171960	2890626	0	0	2	1	NA	96	NA	96	2	1	0	2	1	2	1	210	1	4	1	718667	1	2	1	2	1	2	1	2	1	5	1	NA	96	4	1	1	1	1	1
2023	ES	31361	3	1	2023	1	3136101	1	3136101	1	7	1	3	1	5076300	21	5076300	21	5076300	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	7930	21	289510	11	0	11	1e+05	11	0	16	0	16	-144420	21	0	16	6664340	25	0	15	0	15	0	15	0	15	0	16	0	16	9790	25	289510	11	0	15	1e+05	11	0	16	0	16	1488040	25	3	1	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	4	1	2	1	1	1	2	1	2	1	5	1	1	1	NA	96	53269	1	77100	1	3	11	1.8	5076300	5783855	0	0	2	1	NA	96	NA	96	2	1	0	2	1	2	1	270	1	3	1	997067	1	1	1	2	1	1	1	NA	97	3	1	2	1	4	1	1	1	1	1
2023	ES	31362	3	1	2023	1	3136201	1	3136201	1	16	1	1	1	2187930	21	2187930	21	-52700	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	60000	11	0	16	0	16	-7300	21	0	16	2605570	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	60000	11	0	16	0	16	357640	25	NA	96	3	1	2	1	NA	96	1	1	1	1	1	1	3	1	1	1	5	1	NA	96	3	1	1	1	1	1	7	1	1	1	NA	96	29460	1	NA	96	1	6	1	2187930	3158596	0	0	1	1	7	1	NA	96	NA	97	0	2	1	2	1	90	1	3	1	970667	1	2	1	2	1	2	1	2	1	3	1	2	1	4	1	2	1	2	1
2023	ES	31363	3	1	2023	1	3136301	1	3136301	1	16	1	2	1	3864720	21	3864720	21	3864720	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	80090	21	0	11	0	11	25379	11	0	16	0	16	-12180	21	0	16	4806550	25	0	15	0	15	0	15	0	15	0	16	0	16	99640	25	0	11	0	15	25379	11	0	16	0	16	916450	25	NA	96	3	1	2	1	NA	96	1	1	1	1	2	1	1	1	1	1	3	1	NA	96	2	1	4	1	1	1	6	1	1	1	NA	96	28001	1	NA	96	2	10	1.5	3864720	4593600	0	0	3	1	NA	96	3	1	NA	97	0	2	1	1	1	130	1	3	1	728880	1	1	1	1	1	1	1	1	1	3	1	2	1	4	1	2	1	2	1
2023	ES	31364	3	1	2023	1	3136402	1	3136401	1	19	1	2	1	4302350	21	4302350	21	2710280	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	91500	11	0	16	0	16	128630	21	0	16	5522980	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	91500	11	0	16	0	16	1129130	25	NA	96	3	1	1	1	NA	96	1	1	1	1	1	1	1	1	1	1	4	1	NA	96	1	1	2	1	1	1	6	1	1	1	NA	96	34152	1	NA	96	2	7	1.5	4302350	4949016	0	0	2	1	NA	96	NA	96	2	1	0	2	1	1	1	150	1	3	1	646667	1	1	1	1	1	2	1	2	1	3	1	1	1	4	1	1	1	1	1
2023	ES	31365	4	1	2023	1	3136501	1	3136501	1	7	1	1	1	1407300	21	1407300	21	1407300	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	0	16	0	16	0	11	0	16	1604330	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	0	16	0	16	197030	25	3	1	3	1	2	1	NA	96	2	1	1	1	1	1	2	1	2	1	3	1	2	1	1	1	4	1	3	1	2	1	1	1	39000	1	50993	1	NA	96	1	5	1	1407300	1407300	0	0	2	1	NA	96	NA	96	1	1	0	1	1	2	1	40	1	3	1	0	1	2	1	2	1	2	1	2	1	3	1	2	1	3	1	1	1	1	1
2023	ES	31366	4	1	2023	1	3136601	1	3136601	1	10	1	2	1	2271400	21	2052790	21	2052790	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	0	16	0	16	0	11	0	16	2552320	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	0	16	0	16	280920	25	3	1	3	1	2	1	3	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	4	1	3	1	4	1	1	1	62500	1	74527	1	NA	96	2	8	1.5	2271400	2271400	0	0	3	1	NA	96	4	1	1	1	0	2	1	2	1	50	1	3	1	0	1	2	1	1	1	1	1	1	1	4	1	2	1	4	1	1	1	1	1
2023	ES	31367	2	1	2023	1	3136701	1	3136702	1	60	1	2	1	5890270	21	5890270	21	-227910	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	280440	21	54000	11	0	11	40500	11	948000	16	948000	16	124340	21	0	16	8603610	25	0	15	0	15	0	15	0	15	0	16	0	16	346630	25	54000	11	0	15	40500	11	948000	16	948000	16	1724840	25	3	1	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	5	1	NA	96	1	1	4	1	2	1	3	1	1	1	NA	96	25364	1	50000	1	2	7	1.5	5890270	6408849	0	0	2	1	NA	96	NA	96	2	1	0	2	1	2	1	60	1	3	1	572580	1	2	1	3	1	2	1	2	1	3	1	1	1	4	1	1	1	1	1
2023	ES	31368	3	1	2023	1	3136801	1	3136801	1	13	1	3	1	4122224	21	3786794	21	1616434	21	NA	-7	67950	21	0	11	0	11	0	11	0	16	0	16	990	21	106330	51	0	11	42685	11	0	16	0	16	129900	21	0	16	5114970	25	67950	25	0	15	0	15	0	15	0	16	0	16	1220	25	106330	51	0	15	42685	11	0	16	0	16	950060	25	3	1	3	1	2	1	NA	96	1	1	1	1	2	1	1	1	1	1	3	1	NA	96	1	1	2	1	2	1	10	1	1	1	NA	96	31838	1	NA	96	3	9	2	4122224	4878560	0	0	1	1	6	1	NA	96	1	1	0	2	1	2	1	80	1	3	1	862667	1	2	1	2	1	2	1	2	1	3	1	2	1	4	1	1	1	1	1
2023	ES	31370	4	1	2023	1	3137001	1	3137001	1	NA	97	3	1	4761170	21	4761170	21	4761170	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	25510	21	0	11	0	11	80000	11	0	16	0	16	71490	21	0	16	5829590	25	0	15	0	15	0	15	0	15	0	16	0	16	32900	25	0	11	0	15	80000	11	0	16	0	16	988420	25	NA	96	3	1	2	1	3	1	2	1	1	1	1	1	1	1	1	1	3	1	2	1	2	1	2	1	1	1	3	1	2	1	NA	96	31752	1	NA	96	3	9	2	4761170	5479836	0	0	2	1	NA	96	NA	96	3	1	0	2	1	2	1	210	1	3	1	718667	1	2	1	2	1	2	1	1	1	3	1	2	1	4	1	2	1	1	1
2023	ES	31371	3	1	2023	1	3137102	1	3137101	1	NA	97	2	1	1564680	21	1564680	21	0	11	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	0	16	0	16	0	11	0	16	1571080	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	0	16	0	16	6400	25	3	1	3	1	2	1	NA	96	2	1	1	1	2	1	1	1	3	1	3	1	NA	96	1	1	3	1	3	1	3	1	1	1	55000	1	66000	1	NA	96	2	7	1.5	1564680	1564680	1	0	2	1	NA	96	NA	96	2	1	1	2	1	2	1	58	1	3	1	0	1	2	1	2	1	2	1	2	1	3	1	1	1	4	1	1	1	2	1
2023	ES	31372	4	1	2023	1	3137203	1	3137201	1	14	1	4	1	5206788	21	4986788	21	3719218	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	40000	16	30000	16	10440	21	0	16	6018984	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	40000	16	30000	16	772196	25	2	1	2	1	2	1	NA	96	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	4	1	3	1	5	1	1	1	44500	1	67843	1	NA	96	4	9	2.5	5206788	5206788	0	0	2	1	NA	96	NA	96	2	1	0	2	1	2	1	83	1	3	1	0	1	2	1	1	1	2	1	2	1	5	1	NA	96	4	1	1	1	2	1
2023	ES	31373	3	1	2023	1	3137301	1	3137303	1	10	1	3	1	2325288	21	2325288	21	-714881	11	NA	-7	333680	21	0	11	0	11	0	11	0	16	0	16	629470	21	0	11	0	11	27056	11	161484	56	0	16	1992820	21	0	16	5695230	25	438160	25	0	15	0	15	0	15	0	16	0	16	797500	25	0	11	0	15	27056	11	161484	56	0	16	3181400	25	NA	96	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	3	1	NA	96	1	1	1	1	1	1	6	1	1	1	NA	96	22977	1	NA	96	3	9	2	2325288	2940526	0	0	2	1	NA	96	NA	96	NA	97	1	2	1	2	1	180	1	3	1	615238	1	1	1	2	1	2	1	2	1	3	1	3	1	4	1	1	1	1	1
2023	ES	31374	3	1	2023	1	3137401	1	3137401	1	12	1	2	1	4072600	21	3972420	21	3258590	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	55320	21	0	11	0	11	42000	11	0	16	0	16	236340	21	0	16	5190760	25	0	15	0	15	0	15	0	15	0	16	0	16	68300	25	0	11	0	15	42000	11	0	16	0	16	1076160	25	NA	97	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	4	1	NA	96	3	1	3	1	1	1	5	1	1	1	NA	96	36489	1	NA	96	2	7	1.5	4072600	4746070	0	0	2	1	NA	96	NA	96	2	1	0	2	1	1	1	120	1	2	1	673471	1	1	1	2	1	2	1	2	1	3	1	2	1	4	1	1	1	2	1
2023	ES	31375	3	1	2023	1	3137501	1	3137502	1	11	1	2	1	1845520	21	1124230	21	-26000	21	NA	-7	0	11	0	11	161710	21	0	11	0	16	0	16	0	21	0	11	0	11	26000	11	0	16	0	16	0	11	0	16	1871520	25	0	15	0	15	161710	25	0	15	0	16	0	16	0	25	0	11	0	15	26000	11	0	16	0	16	0	25	NA	96	3	1	2	1	NA	96	2	1	1	1	2	1	1	1	2	1	2	1	NA	96	2	1	3	1	1	1	3	1	2	1	NA	96	17531	1	NA	96	2	7	1.5	1845520	2584413	0	1	2	1	NA	96	NA	96	2	1	1	2	1	2	1	60	1	3	1	738894	1	2	1	2	1	2	1	2	1	5	1	NA	96	4	1	2	1	2	1
2023	ES	31377	3	1	2023	1	3137701	1	3137701	1	7	1	3	1	4797390	21	4797390	21	4797390	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	24000	11	0	16	0	16	21730	21	0	16	6123770	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	24000	11	0	16	0	16	1302380	25	NA	96	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	5	1	2	1	1	1	3	1	1	1	3	1	1	1	NA	96	22510	1	NA	96	3	9	2	4797390	5422408	0	0	2	1	NA	96	NA	96	2	1	0	2	1	2	1	60	1	3	1	625018	1	2	1	2	1	2	1	2	1	3	1	1	1	4	1	1	1	1	1
2023	ES	31378	2	1	2023	1	3137801	1	3137801	1	48	1	1	1	1047240	21	1047240	21	-23909	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	1470	21	0	11	0	11	25379	11	0	16	0	16	0	11	0	16	1072970	25	0	15	0	15	0	15	0	15	0	16	0	16	1820	25	0	11	0	15	25379	11	0	16	0	16	350	25	NA	96	3	1	2	1	NA	96	2	1	1	1	1	1	2	1	3	1	3	1	NA	96	2	1	3	1	1	1	6	1	1	1	NA	96	23933	1	NA	96	1	6	1	1047240	1751500	1	0	2	1	NA	96	NA	96	2	1	1	1	1	1	1	90	1	4	1	704260	1	2	1	1	1	2	1	2	1	3	1	2	1	3	1	1	1	2	1
2023	ES	31380	4	1	2023	1	3138001	1	3138001	1	12	1	2	1	1166140	21	416860	21	416860	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	77000	11	240000	16	0	16	-240010	21	0	16	1782900	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	77000	11	240000	16	0	16	299760	25	NA	96	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	2	1	1	1	5	1	1	1	NA	96	20960	1	NA	96	2	8	1.5	1166140	1938806	1	0	3	1	NA	96	4	1	3	1	1	2	1	2	1	150	1	3	1	772667	1	2	1	1	1	2	1	2	1	2	1	2	1	4	1	1	1	1	1
2023	ES	31381	3	1	2023	1	3138101	1	3138101	1	10	1	1	1	2667790	21	2667790	21	2667790	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	175835	11	0	11	35000	11	0	16	0	16	11210	21	0	16	3604790	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	175835	11	0	15	35000	11	0	16	0	16	902000	25	3	1	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	3	1	NA	96	1	1	1	1	2	1	6	1	1	1	NA	96	30030	1	60000	1	1	2	1	2667790	3264620	0	0	2	1	NA	96	NA	96	2	1	0	2	1	2	1	82	1	3	1	772667	1	2	1	1	1	2	1	2	1	3	1	4	1	3	1	2	1	1	1
2023	ES	31382	3	1	2023	1	3138201	1	3138201	1	13	1	2	1	3385914	21	3385914	21	-52525	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	108000	11	0	16	0	16	-55474	11	0	16	3438440	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	108000	11	0	16	0	16	-55474	25	NA	96	3	1	2	1	NA	96	2	1	1	1	2	1	3	1	1	1	4	1	NA	96	1	1	1	1	1	1	4	1	1	1	NA	96	25919	1	NA	96	2	7	1.5	3385914	4001152	0	0	1	1	6	1	NA	96	1	1	0	2	1	2	1	80	1	3	1	615238	1	2	1	2	1	2	1	1	1	3	1	3	1	4	1	1	1	1	1
2023	ES	31383	2	1	2023	1	3138301	1	3138301	1	10	1	1	1	2051980	21	1970300	21	1970300	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	36000	11	0	11	8000	11	0	16	0	16	2500	21	0	16	2548830	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	36000	11	0	15	8000	11	0	16	0	16	488850	25	3	1	3	1	2	1	3	1	2	1	2	1	2	1	1	1	3	1	3	1	1	1	2	1	3	1	2	1	3	1	2	1	NA	96	12435	1	45000	1	1	5	1	2051980	2535998	0	1	3	1	NA	96	4	1	3	1	0	2	1	2	1	45	1	2	1	520018	1	1	1	2	1	1	1	2	1	4	1	5	1	4	1	2	1	2	1
2023	ES	31384	3	1	2023	1	3138401	1	3138401	1	11	1	2	1	5143420	21	4789980	21	4099460	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	120000	11	0	16	0	16	335080	21	0	16	6580680	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	120000	11	0	16	0	16	1317260	25	NA	96	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	4	1	NA	96	1	1	1	1	1	1	5	1	1	1	NA	96	30669	1	NA	96	2	8	1.5	5143420	5758657	0	0	2	1	NA	96	NA	96	2	1	0	2	1	2	1	120	1	4	1	615238	1	2	1	3	1	2	1	2	1	3	1	3	1	4	1	1	1	1	1
2023	ES	31385	2	1	2023	1	3138501	1	3138502	1	15	1	3	1	4444540	21	4444540	21	4444540	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	120000	11	0	16	0	16	-154670	21	0	16	5643480	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	120000	11	0	16	0	16	1078940	25	NA	96	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	4	1	2	1	1	1	1	1	1	1	6	1	1	1	NA	96	32460	1	NA	96	3	9	2	4444540	5415206	0	0	3	1	NA	96	9	1	3	1	0	2	1	2	1	120	1	4	1	970667	1	1	1	1	1	2	1	1	1	3	1	3	1	3	1	1	1	1	1
2023	ES	31386	3	1	2023	1	3138601	1	3138601	1	19	1	2	1	5744330	21	5744330	21	5744330	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	185436	51	0	11	0	11	0	16	0	16	229320	21	0	16	7594680	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	185436	51	0	15	0	11	0	16	0	16	1850350	25	3	1	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	4	1	NA	96	1	1	1	1	2	1	6	1	1	1	NA	96	46096	1	NA	96	2	8	1.5	5744330	6493560	0	0	2	1	NA	96	NA	96	2	1	0	2	1	2	1	200	1	3	1	934667	1	2	1	2	1	2	1	2	1	3	1	2	1	4	1	1	1	1	1
2023	ES	31387	3	1	2023	1	3138701	1	3138701	1	14	1	3	1	4703760	21	1440060	21	47720	11	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	39535	11	0	11	60000	11	0	16	0	16	142180	21	0	16	5419820	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	39535	11	0	15	60000	11	0	16	0	16	656060	25	3	1	3	1	2	1	NA	96	2	1	1	1	2	1	1	1	1	1	2	1	NA	96	2	1	1	1	2	1	6	1	1	1	NA	96	22688	1	20000	1	3	9	2	4703760	5279462	0	0	3	1	NA	96	4	1	2	1	0	NA	97	2	1	80	1	3	1	615238	1	2	1	1	1	2	1	2	1	3	1	3	1	4	1	1	1	1	1
2023	ES	31388	3	1	2023	1	3138802	1	3138804	1	17	1	5	1	4008240	21	4008240	21	3030900	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	80000	11	0	16	0	16	8470	21	0	16	4759740	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	80000	11	0	16	0	16	671500	25	NA	96	3	1	2	1	3	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	6	1	1	1	NA	96	39644	1	NA	96	5	14	3	4008240	4798906	0	0	1	1	1	1	NA	96	2	1	0	1	1	2	1	130	1	3	1	790667	1	1	1	1	1	2	1	2	1	3	1	3	1	4	1	1	1	2	1
2023	ES	31389	3	1	2023	1	3138901	1	3138901	1	17	1	4	1	4746180	21	4746180	21	4746180	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	45000	11	0	16	0	16	-13880	21	6000	16	6135600	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	45000	11	0	16	0	16	1344420	25	NA	96	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	4	1	NA	96	1	1	1	1	1	1	7	1	1	1	NA	96	15294	1	NA	96	4	12	2.3	4746180	5428846	0	0	1	1	1	1	NA	96	2	1	0	2	1	2	1	165	1	3	1	682667	1	2	1	2	1	2	1	2	1	3	1	1	1	2	1	1	1	1	1
2023	ES	31390	2	1	2023	1	3139001	1	3139001	1	10	1	2	1	4654660	21	4654660	21	4654660	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	246430	21	0	11	0	11	40000	11	0	16	0	16	-65600	21	0	16	6486160	25	0	15	0	15	0	15	0	15	0	16	0	16	304180	25	0	11	0	15	40000	11	0	16	0	16	1791500	25	NA	96	3	1	2	1	3	1	1	1	1	1	1	1	3	1	1	1	6	1	2	1	1	1	2	1	1	1	3	1	1	1	NA	96	35035	1	NA	96	2	8	1.5	4654660	5445326	0	0	2	1	NA	96	NA	96	2	1	0	2	1	2	1	140	1	4	1	790667	1	2	1	2	1	2	1	2	1	3	1	3	1	3	1	1	1	1	1
2023	ES	31391	3	1	2023	1	3139101	1	3139101	1	11	1	4	1	14011850	21	14011850	21	14011850	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	122132	51	0	11	30000	11	0	16	0	16	13850	21	0	16	21197280	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	122132	51	0	15	30000	11	0	16	0	16	7155430	25	3	1	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	6	1	NA	96	1	1	2	1	2	1	6	1	1	1	NA	96	43346	1	NA	96	4	12	2.1	14011850	14500383	0	0	2	1	NA	96	NA	96	2	1	0	2	1	2	1	230	1	3	1	610667	1	2	1	2	1	2	1	2	1	3	1	3	1	4	1	1	1	1	1
2023	ES	31393	4	1	2023	1	3139301	1	3139301	1	4	1	4	1	5136310	21	5119660	21	5119660	21	NA	-7	366620	21	0	11	0	11	0	11	0	16	0	16	48740	21	0	11	0	11	60000	11	0	16	0	16	64960	21	0	16	6578320	25	366620	25	0	15	0	15	0	15	0	16	0	16	60550	25	0	11	0	15	60000	11	0	16	0	16	1382010	25	NA	96	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	4	1	NA	96	1	1	2	1	1	1	5	1	1	1	NA	96	43227	1	NA	96	4	12	2.1	5136310	5782976	0	0	2	1	NA	96	NA	96	3	1	0	1	1	1	1	200	1	1	1	646667	1	1	1	1	1	1	1	1	1	3	1	99	1	4	1	1	1	1	1
2023	ES	31394	2	1	2023	1	3139401	1	3139401	1	NA	97	4	1	3641880	21	3521880	21	3521880	21	NA	-7	0	11	120000	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	90000	11	0	16	0	16	-201200	21	8000	16	4125620	25	0	15	120000	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	90000	11	0	16	0	16	393740	25	NA	96	2	1	2	1	NA	96	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	6	1	1	1	NA	96	31269	1	NA	96	4	12	2.1	3641880	4396546	0	0	2	1	NA	96	NA	96	2	1	0	2	1	2	1	120	1	1	1	754667	1	2	1	1	1	2	1	2	1	3	1	2	1	4	1	1	1	1	1
2023	ES	31395	4	1	2023	1	3139501	1	3139501	1	11	1	3	1	4416034	21	4395114	21	4395114	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	1001641	11	0	11	42685	11	0	16	0	16	-88580	21	0	16	6309330	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	1001641	11	0	15	42685	11	0	16	0	16	1850610	25	3	1	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	3	1	NA	96	1	1	2	1	2	1	7	1	1	1	NA	96	116331	1	1e+05	1	3	11	1.8	4416034	4169059	0	0	2	1	NA	96	NA	96	2	1	0	2	1	2	1	150	1	3	1	754667	1	2	1	1	1	2	1	2	1	3	1	3	1	4	1	2	1	1	1
2023	ES	31396	3	1	2023	1	3139601	1	3139601	1	22	1	2	1	2388350	21	1479270	21	-3e+05	21	NA	-7	0	11	0	11	20250	21	0	11	0	16	0	16	0	21	0	11	0	11	0	11	3e+05	16	0	16	0	11	0	16	2688350	25	0	15	0	15	20250	25	0	15	0	16	0	16	0	25	0	11	0	15	0	11	3e+05	16	0	16	0	25	NA	96	3	1	1	1	NA	96	2	1	1	1	2	1	1	1	1	1	3	1	2	1	1	1	2	1	5	1	5	1	2	1	NA	96	24760	1	NA	96	2	7	1.5	2388350	2927016	0	0	2	1	NA	96	NA	96	2	1	0	2	1	2	1	170	1	3	1	538667	1	1	1	2	1	2	1	2	1	4	1	2	1	3	1	1	1	1	1
2023	ES	31397	2	1	2023	1	3139701	1	3139701	1	76	1	2	1	3325500	21	2547350	21	2547350	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	153600	11	0	11	34000	11	0	16	0	16	-28530	21	0	16	4363670	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	153600	11	0	15	34000	11	0	16	0	16	1004170	25	3	1	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	3	1	3	1	2	1	2	1	1	1	NA	96	38439	1	61500	1	2	8	1.5	3325500	3745918	0	0	2	1	NA	96	NA	96	2	1	0	2	1	2	1	60	1	2	1	574018	1	2	1	2	1	2	1	2	1	3	1	2	1	4	1	1	1	1	1
2023	ES	31398	2	1	2023	1	3139801	1	3139801	1	15	1	1	1	4542080	21	4542080	21	2221910	21	NA	-7	876910	21	0	11	0	11	0	11	0	16	0	16	238340	21	0	11	0	11	80000	11	0	16	0	16	566140	21	0	16	5716950	25	876910	25	0	15	0	15	0	15	0	16	0	16	313520	25	0	11	0	15	80000	11	0	16	0	16	1094870	25	NA	96	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	5	1	NA	96	1	1	2	1	1	1	7	1	1	1	NA	96	16143	1	NA	96	1	5	1	4542080	5242746	0	0	3	1	NA	96	7	1	2	1	0	2	1	2	1	200	1	3	1	700667	1	2	1	2	1	2	1	2	1	2	1	3	1	4	1	1	1	1	1
2023	ES	31399	2	1	2023	1	3139901	1	3139901	1	21	1	1	1	2370230	21	2370230	21	2370230	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	58000	11	460000	16	460000	16	-85730	21	0	16	3588990	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	58000	11	460000	16	460000	16	700760	25	3	1	3	1	2	1	3	1	2	1	1	1	1	1	2	1	1	1	3	1	NA	96	2	1	3	1	1	1	3	1	1	1	NA	96	21010	1	NA	96	1	2	1	2370230	2956848	0	0	2	1	NA	96	NA	96	2	1	0	1	1	1	1	74	1	2	1	586618	1	2	1	1	1	1	1	2	1	3	1	4	1	3	1	2	1	1	1
