HB010	HB020	HB030	HB050	HB050_F	HB060	HB060_F	HB070	HB070_F	HB080	HB080_F	HB100	HB100_F	HB120	HB120_F	HY020	HY020_F	HY022	HY022_F	HY023	HY023_F	HY030N	HY030N_F	HY040N	HY040N_F	HY050N	HY050N_F	HY060N	HY060N_F	HY070N	HY070N_F	HY080N	HY080N_F	HY081N	HY081N_F	HY090N	HY090N_F	HY100N	HY100N_F	HY110N	HY110N_F	HY120N	HY120N_F	HY130N	HY130N_F	HY131N	HY131N_F	HY145N	HY145N_F	HY170N	HY170N_F	HY010	HY010_F	HY040G	HY040G_F	HY050G	HY050G_F	HY060G	HY060G_F	HY070G	HY070G_F	HY080G	HY080G_F	HY081G	HY081G_F	HY090G	HY090G_F	HY100G	HY100G_F	HY110G	HY110G_F	HY120G	HY120G_F	HY130G	HY130G_F	HY131G	HY131G_F	HY140G	HY140G_F	HS011	HS011_F	HS021	HS021_F	HS022	HS022_F	HS031	HS031_F	HS040	HS040_F	HS050	HS050_F	HS060	HS060_F	HS090	HS090_F	HS110	HS110_F	HS120	HS120_F	HS150	HS150_F	HD080	HD080_F	HH010	HH010_F	HH021	HH021_F	HH030	HH030_F	HH050	HH050_F	HH060	HH060_F	HH070	HH070_F	HI010	HI010_F	HI020	HI020_F	HI030	HI030_F	HI040	HI040_F	CUOTAHIP	CUOTAHIP_F	HX040	HX060	HX240	VHRENTAA	VHRENTAAAI	VHPOBREZA	VHMATDEP	HCH010	HCH010_F	HCH020	HCH020_F	HCH030	HCH030_F	HCH040	HCH040_F	HD100	HD100_F	HD110	HD110_F	HD120	HD120_F	HD140	HD140_F	HD150	HD150_F	HD160	HD160_F	HD170	HD170_F	HD180	HD180_F	HD190	HD190_F	HD200	HD200_F	HD210	HD210_F	HD220	HD220_F	HD225	HD225_F	HD240	HD240_F	HK010	HK010_F	HK020	HK020_F	HI012	HI012_F	HY150_1	HY150_1_F	HY150_2	HY150_2_F	HY150_3	HY150_3_F	HY150_4	HY150_4_F	POBRECAT
2021	ES	26276	11	1	2021	1	 	97	2627601	1	11	1	2	1	2815670	21	2815670	21	1914690	21	619671	56	0	11	0	11	0	11	0	11	0	16	0	16	5480	21	0	16	0	11	0	11	0	16	0	16	-174310	21	0	16	3045410	25	0	15	0	15	0	15	0	15	0	16	0	16	6770	25	0	16	0	15	0	11	0	16	0	16	229740	25	 	96	3	1	2	1	 	96	1	1	1	1	1	1	3	1	3	1	3	1	 	96	1	1	4	1	1	1	6	1	1	1	          	96	13239	1	3	1	 	96	9	1	2	1	 	96	2	7	15	2815670	3435341	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	2	1	2	1	2	1	2	1	2	1	0
2021	ES	26278	10	1	2021	1	 	97	2627801	1	33	1	1	1	1369633	21	1369633	21	174383	51	611728	56	0	11	0	11	0	11	0	11	0	16	0	16	7240	21	0	16	0	11	22800	11	0	16	0	16	0	11	0	16	1411425	25	0	15	0	15	0	15	0	15	0	16	0	16	8930	25	0	16	0	15	22800	11	0	16	0	16	18991	25	 	96	3	1	2	1	 	96	2	1	2	1	2	1	3	1	3	1	3	1	 	96	1	1	4	1	1	1	4	1	2	1	          	96	15588	1	2	1	 	96	 	96	 	97	 	96	1	6	10	1369633	1981361	0	1	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26280	11	1	2021	1	2628002	1	2628001	1	15	1	2	1	2144970	21	2144970	21	-48000	21	582893	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	48000	11	0	16	0	16	0	11	104000	16	2192970	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	48000	11	0	16	0	16	0	25	 	96	3	1	2	1	 	96	2	1	1	1	1	1	3	1	3	1	4	1	 	96	2	1	3	1	1	1	3	1	2	1	          	96	16308	1	2	1	 	96	 	96	1	1	 	96	2	7	15	2144970	2727863	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26281	11	1	2021	1	2628101	1	2628101	1	22	1	1	1	1517672	21	1517672	21	217802	21	408540	56	187370	21	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	31247	11	0	16	0	16	-61680	21	0	16	1549150	25	249280	25	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	31247	11	0	16	0	16	230	25	 	96	3	1	2	1	 	96	2	1	1	1	1	1	3	1	3	1	4	1	 	96	1	1	3	1	1	1	4	1	1	1	          	96	15681	1	2	1	 	96	 	96	2	1	 	96	1	6	10	1517672	1926212	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26282	11	1	2021	1	 	97	2628201	1	14	1	2	1	2497720	21	2497720	21	92200	21	537978	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	48000	11	0	16	0	16	-140200	21	0	16	2425370	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	48000	11	0	16	0	16	-120350	25	 	96	3	1	2	1	 	96	1	1	1	1	1	1	3	1	1	1	3	1	 	96	2	1	3	1	1	1	4	1	1	1	          	96	22906	1	2	1	 	96	 	96	2	1	 	96	2	7	15	2497720	3035698	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26283	10	1	2021	1	2628302	1	2628301	1	30	1	2	1	1732890	21	1732890	21	55140	11	489978	56	70000	11	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	15000	11	0	16	0	16	-140	21	0	16	1764950	25	87200	15	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	15000	11	0	16	0	16	17060	25	 	96	3	1	2	1	 	96	2	1	1	1	1	1	3	1	3	1	3	1	 	96	3	1	3	1	1	1	5	1	1	1	          	96	17431	1	3	1	 	96	9	1	2	1	 	96	2	7	15	1732890	2222868	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	2	1	2	1	2	1	2	1	2	1	0
2021	ES	26284	10	1	2021	1	2628401	1	2628401	1	25	1	3	1	3482860	21	2935380	21	2935380	21	605213	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	256324	16	0	11	15300	11	0	16	0	16	-264500	21	0	16	3837970	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	256324	16	0	15	15300	11	0	16	0	16	339810	25	3	1	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	4	1	 	96	1	1	3	1	2	1	5	1	1	1	          	96	49173	1	1	1	2	1	 	96	 	97	780	1	3	9	20	3482860	3831749	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	2	1	2	1	2	1	2	1	2	1	0
2021	ES	26285	12	1	2021	1	 	97	2628501	1	7	1	1	1	1601573	21	1601573	21	161673	51	519978	56	0	11	0	11	0	11	0	11	0	16	0	16	35940	21	0	16	0	11	18000	11	0	16	0	16	-8410	21	0	16	1631930	25	0	15	0	15	0	15	0	15	0	16	0	16	44380	25	0	16	0	15	18000	11	0	16	0	16	12356	25	 	96	3	1	1	1	 	96	1	1	1	1	1	1	3	1	3	1	4	1	 	96	1	1	3	1	1	1	4	1	1	1	          	96	29014	1	2	1	 	96	 	96	2	1	 	96	1	6	10	1601573	2121552	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26286	11	1	2021	1	2628601	1	2628602	1	16	1	2	1	463520	21	413520	21	413520	21	465978	56	0	11	0	11	0	11	0	11	360000	16	360000	16	0	21	0	16	0	11	19000	11	0	16	0	16	7950	21	0	16	760130	25	0	15	0	15	0	15	0	15	360000	16	360000	16	0	25	0	16	0	15	19000	11	0	16	0	16	277610	25	 	96	3	1	2	1	 	96	1	1	1	1	2	1	1	1	1	1	4	1	2	1	2	1	3	1	1	1	6	1	1	1	          	96	17072	1	1	1	4	1	 	96	2	1	 	96	2	8	15	463520	929498	1	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	2	1	2	1	1	1	2	1	2	1	1
2021	ES	26288	11	1	2021	1	 	97	2628801	1	39	1	2	1	2138760	21	2138760	21	-23200	21	723774	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	23200	11	0	16	0	16	0	11	0	16	2161960	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	23200	11	0	16	0	16	0	25	 	96	3	1	2	1	 	96	2	1	1	1	2	1	3	1	1	1	4	1	 	96	2	1	2	1	1	1	4	1	1	1	          	96	19920	1	2	1	 	96	 	96	3	1	 	96	2	7	15	2138760	2862534	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26289	11	1	2021	1	2628901	1	2628901	1	11	1	3	1	3253450	21	3253450	21	2348500	21	698884	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	177000	16	0	11	74800	11	0	16	0	16	-10590	21	0	16	3396480	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	177000	16	0	15	74800	11	0	16	0	16	68230	25	2	1	3	1	2	1	 	96	2	1	1	1	1	1	1	1	1	1	3	1	1	1	3	1	1	1	2	1	9	1	1	1	          	96	55510	1	3	1	 	96	9	1	 	97	1300	1	3	9	20	3253450	3775334	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	1	1	2	1	2	1	2	1	2	1	0
2021	ES	26290	10	1	2021	1	2629002	1	2629002	1	9	1	2	1	3281890	21	2441070	21	92390	21	698884	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	40000	11	0	16	0	16	-63850	21	0	16	3712750	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	40000	11	0	16	0	16	390860	25	 	96	3	1	2	1	3	1	2	1	1	1	2	1	1	1	1	1	3	1	1	1	3	1	2	1	1	1	5	1	1	1	          	96	20835	1	2	1	 	96	 	96	2	1	 	96	2	7	15	3281890	3980774	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26292	11	1	2021	1	2629201	1	2629201	1	20	1	2	1	2736750	21	2736750	21	-70000	21	586977	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	70000	11	0	16	0	16	0	11	0	16	3036600	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	70000	11	0	16	0	16	229850	25	 	96	3	1	2	1	 	96	2	1	1	1	1	1	3	1	1	1	4	1	 	96	1	1	1	1	1	1	5	1	2	1	          	96	21766	1	3	1	 	96	9	1	3	1	 	96	2	7	15	2736750	3323727	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	2	1	2	1	2	1	2	1	2	1	0
2021	ES	26293	10	1	2021	1	 	97	2629301	1	17	1	2	1	1308950	21	1308950	21	-530880	21	770884	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	82000	11	384000	16	384000	16	64880	21	0	16	2090750	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	82000	11	384000	16	384000	16	315800	25	 	96	3	1	2	1	 	96	2	1	1	1	1	1	1	1	1	1	3	1	 	96	1	1	1	1	1	1	8	1	1	1	          	96	37210	1	2	1	 	96	 	96	 	97	 	96	2	10	15	1308950	2079834	1	0	 	96	 	96	 	96	 	96	1	1	1	1	1	1	1	1	1	1	3	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	0	1	 	96	2	1	2	1	2	1	2	1	1
2021	ES	26294	11	1	2021	1	2629402	1	2629401	1	12	1	2	1	5237520	21	3124860	21	3124860	21	586977	56	435500	21	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	150000	11	0	16	0	16	107810	21	0	16	6829640	25	435500	25	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	150000	11	0	16	0	16	1442120	25	 	96	3	1	2	1	3	1	1	1	1	1	1	1	3	1	1	1	4	1	2	1	1	1	1	1	1	1	6	1	1	1	          	96	35669	1	2	1	 	96	 	96	2	1	 	96	2	8	15	5237520	5824497	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26295	11	1	2021	1	2629501	1	2629501	1	16	1	2	1	1708920	21	1511380	21	1511380	21	770884	56	0	11	0	11	197540	21	0	11	0	16	0	16	0	21	0	16	0	11	12000	11	0	16	0	16	-90130	21	0	16	2551990	25	0	15	0	15	197540	25	0	15	0	16	0	16	0	25	0	16	0	15	12000	11	0	16	0	16	831070	25	 	96	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	4	1	3	1	1	1	2	1	1	1	5	1	1	1	          	96	17344	1	2	1	 	96	 	96	1	1	 	96	2	8	15	1708920	2479804	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	1	1	2	1	0
2021	ES	26296	10	1	2021	1	2629602	1	2629603	1	75	1	3	1	2042870	11	1494890	11	1494890	11	527167	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	232631	16	0	11	2000	11	180000	16	0	16	0	11	0	16	2343750	15	0	15	0	15	0	15	0	15	0	16	0	16	0	25	232631	16	0	15	2000	11	180000	16	0	16	118880	15	3	1	3	1	2	1	 	96	2	1	1	1	2	1	1	1	2	1	3	1	1	1	2	1	3	1	2	1	4	1	2	1	          	96	37121	1	1	1	4	1	 	96	 	97	800	1	3	9	20	2042870	2337406	0	1	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	2	1	2	1	1	1	2	1	2	1	1
2021	ES	26297	12	1	2021	1	2629701	1	2629701	1	6	1	1	1	1558300	21	174290	11	174290	11	586977	56	0	11	0	11	200020	21	0	11	0	16	0	16	0	21	0	16	0	11	100000	11	360000	16	0	16	13920	21	0	16	2087190	25	0	15	0	15	200020	25	0	15	0	16	0	16	0	25	0	16	0	15	100000	11	360000	16	0	16	68889	25	 	96	3	1	2	1	 	96	2	1	1	1	2	1	1	1	1	1	1	1	 	96	2	1	1	1	1	1	6	1	2	1	          	96	17669	1	3	1	 	96	4	1	 	97	 	96	1	2	10	1558300	2145278	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	2	1	2	1	2	1	1	1	2	1	0
2021	ES	26298	10	1	2021	1	2629802	1	2629802	1	11	1	6	1	7405300	21	7405300	21	5969650	21	770884	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	36000	16	0	11	50000	11	0	16	0	16	-313760	21	11000	16	8745210	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	36000	16	0	15	50000	11	0	16	0	16	1289910	25	3	1	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	4	1	 	96	1	1	1	1	2	1	10	1	1	1	          	96	34810	1	2	1	 	96	 	96	2	1	650	1	6	14	33	7405300	8140184	0	0	2	1	 	96	 	96	 	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26299	11	1	2021	1	2629901	1	2629901	1	10	1	2	1	3111020	21	2663950	21	2663950	21	505567	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	0	11	0	16	0	16	-44990	21	0	16	3592240	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	0	11	0	16	0	16	481220	25	 	96	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	5	1	3	1	1	1	3	1	5	1	4	1	1	1	          	96	23831	1	3	1	 	96	4	1	2	1	 	96	2	8	15	3111020	3616587	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	2	1	2	1	2	1	2	1	2	1	0
2021	ES	26300	11	1	2021	1	2630001	1	2630001	1	24	1	4	1	11891090	21	11891090	21	11891090	21	698884	56	0	11	0	11	0	11	0	11	0	16	0	16	438850	21	0	16	0	11	0	11	0	16	0	16	-823830	21	0	16	16328100	25	0	15	0	15	0	15	0	15	0	16	0	16	543750	25	0	16	0	15	0	11	0	16	0	16	4437010	25	 	96	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	5	1	 	96	1	1	1	1	5	1	7	1	1	1	          	96	25414	1	2	1	 	96	 	96	2	1	 	96	4	12	25	11891090	12589974	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	0	1	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26301	11	1	2021	1	2630103	1	2630102	1	45	1	3	1	2492340	21	1380810	21	1380810	21	823598	56	0	11	0	11	420360	21	0	11	0	16	0	16	91260	21	0	16	0	11	39800	11	0	16	0	16	-116500	21	0	16	3494650	25	0	15	0	15	420360	25	0	15	0	16	0	16	112670	25	0	16	0	15	39800	11	0	16	0	16	962510	25	 	96	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	4	1	 	96	1	1	4	1	1	1	6	1	1	1	          	96	27431	1	2	1	 	96	 	96	2	1	 	96	3	9	20	2492340	3315938	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26302	11	1	2021	1	2630201	1	2630202	1	28	1	3	1	4411850	21	4341940	21	3278180	21	675471	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	80467	16	0	11	40000	11	0	16	0	16	232370	21	0	16	5390190	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	80467	16	0	15	40000	11	0	16	0	16	938340	25	3	1	3	1	2	1	 	96	2	1	1	1	1	1	1	1	1	1	3	1	 	96	2	1	4	1	2	1	6	1	1	1	          	96	30174	1	3	1	 	96	9	1	3	1	500	1	3	9	20	4411850	5006854	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	2	1	2	1	1	1	2	1	2	1	0
2021	ES	26303	10	1	2021	1	2630301	1	2630301	1	29	1	2	1	2813112	21	-66017	21	-66017	21	589791	56	0	11	0	11	0	11	0	11	0	16	0	16	5540	21	0	16	0	11	35000	11	160267	56	0	16	-123710	21	0	16	2947790	25	0	15	0	15	0	15	0	15	0	16	0	16	8970	25	0	16	0	15	35000	11	160267	56	0	16	-60590	25	 	96	3	1	2	1	3	1	2	1	1	1	1	1	3	1	1	1	4	1	2	1	1	1	4	1	1	1	5	1	1	1	          	96	26997	1	2	1	 	96	 	96	 	97	 	96	2	8	15	2813112	3402903	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26304	10	1	2021	1	2630401	1	2630402	1	16	1	3	1	4225720	21	2747880	21	2027200	21	723602	56	232390	21	0	11	0	11	0	11	0	16	0	16	0	21	16800	16	0	11	400000	11	450000	16	0	16	293290	21	15000	16	5946320	25	232390	25	0	15	0	15	0	15	0	16	0	16	0	25	16800	16	0	15	400000	11	450000	16	0	16	870600	25	3	1	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	 	96	1	1	1	1	2	1	8	1	2	1	          	96	35595	1	3	1	 	96	7	1	2	1	175	1	3	9	20	4225720	4932522	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	2	1	2	1	2	1	2	1	2	1	0
2021	ES	26305	10	1	2021	1	2630501	1	2630501	1	31	1	1	1	2994042	21	2994042	21	2994042	21	809300	56	449090	21	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	31247	11	0	16	0	16	61970	21	0	16	3950580	25	449090	25	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	31247	11	0	16	0	16	925290	25	 	96	3	1	2	1	 	96	1	1	1	1	1	1	3	1	1	1	5	1	 	96	1	1	4	1	1	1	5	1	1	1	          	96	17348	1	2	1	 	96	 	96	2	1	 	96	1	2	10	2994042	3803343	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26306	10	1	2021	1	2630601	1	2630601	1	26	1	1	1	918950	21	918950	21	-35000	21	408540	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	35000	11	0	16	0	16	0	11	0	16	953950	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	35000	11	0	16	0	16	0	25	 	96	3	1	2	1	 	96	2	1	1	1	2	1	3	1	3	1	3	1	 	96	2	1	2	1	1	1	4	1	1	1	          	96	16829	1	2	1	 	96	 	96	3	1	 	96	1	6	10	918950	1327490	1	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	1
2021	ES	26307	11	1	2021	1	2630701	1	2630701	1	19	1	1	1	1116380	21	294520	21	294520	21	857213	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	184274	16	0	11	70000	11	600000	16	480000	16	23990	21	0	16	2530750	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	184274	16	0	15	70000	11	600000	16	480000	16	744370	25	2	1	2	1	2	1	2	1	2	1	1	1	2	1	1	1	3	1	1	1	1	1	2	1	3	1	2	1	5	1	2	1	          	96	42554	1	3	1	 	96	4	1	 	97	520	1	1	2	10	1116380	1789319	0	1	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	1	1	2	1	2	1	2	1	2	1	1	1	1
2021	ES	26308	11	1	2021	1	2630801	1	2630801	1	11	1	2	1	2345150	21	1274320	21	1274320	21	577318	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	51600	16	0	11	22300	11	0	16	0	16	-20830	21	0	16	2462320	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	51600	16	0	15	22300	11	0	16	0	16	94870	25	3	1	1	1	2	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	3	1	2	1	3	1	2	1	          	96	21089	1	2	1	 	96	 	96	3	1	376	1	2	8	15	2345150	2870868	0	1	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26309	12	1	2021	1	2630901	1	2630901	1	69	1	2	1	3210990	21	3210990	21	3210990	21	813126	56	0	11	0	11	0	11	0	11	0	16	0	16	25320	21	33830	56	0	11	20400	11	0	16	0	16	-120940	21	0	16	4160630	25	0	15	0	15	0	15	0	15	0	16	0	16	29850	25	33830	56	0	15	20400	11	0	16	0	16	929240	25	3	1	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	4	1	2	1	1	1	4	1	2	1	4	1	1	1	          	96	29821	1	2	1	 	96	 	96	2	1	350	1	2	10	15	3210990	3990286	0	0	 	96	 	96	 	96	 	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	26310	11	1	2021	1	2631001	1	2631001	1	34	1	4	1	4698930	21	3917810	21	3917810	21	753726	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	164310	16	0	11	28000	11	0	16	0	16	73400	21	0	16	5575980	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	164310	16	0	15	28000	11	0	16	0	16	849050	25	3	1	3	1	2	1	3	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	4	1	2	1	4	1	1	1	          	96	36489	1	3	1	 	96	5	1	3	1	500	1	4	12	21	4698930	5288345	0	0	2	1	 	96	2	1	 	96	1	1	3	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	0	1	1	1	2	1	1	1	2	1	2	1	0
2021	ES	26311	11	1	2021	1	2631101	1	2631101	1	41	1	2	1	966270	21	552570	21	552570	21	725884	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	0	11	196800	16	196800	16	-16090	21	0	16	1237380	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	0	11	196800	16	196800	16	74310	25	 	96	3	1	2	1	 	96	2	1	1	1	2	1	1	1	2	1	3	1	 	96	3	1	4	1	5	1	3	1	2	1	          	96	1664	1	2	1	 	96	 	96	 	97	 	96	2	10	13	966270	1692154	1	1	2	1	 	96	2	1	 	96	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	 	96	2	1	2	1	2	1	2	1	1
2021	ES	26313	10	1	2021	1	2631303	1	2631301	1	10	1	3	1	2546223	21	2143023	21	156433	51	408540	56	0	11	0	11	0	11	0	11	0	16	0	16	47840	21	0	16	0	11	12000	11	0	16	0	16	58375	11	0	16	2644121	25	0	15	0	15	0	15	0	15	0	16	0	16	59060	25	0	16	0	15	12000	11	0	16	0	16	85897	25	 	96	3	1	2	1	 	96	2	1	1	1	2	1	2	1	2	1	2	1	 	96	1	1	3	1	1	1	5	1	1	1	          	96	18764	1	2	1	 	96	 	96	1	1	 	96	3	9	20	2546223	2954764	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
