HB010	HB020	HB030	HB050	HB050_F	HB060	HB060_F	HB070	HB070_F	HB080	HB080_F	HB090	HB090_F	HB100	HB100_F	HY020	HY020_F	HY022	HY022_F	HY023	HY023_F	HY030N	HY030N_F	HY040N	HY040N_F	HY050N	HY050N_F	HY060N	HY060N_F	HY070N	HY070N_F	HY080N	HY080N_F	HY081N	HY081N_F	HY090N	HY090N_F	HY100N	HY100N_F	HY110N	HY110N_F	HY120N	HY120N_F	HY130N	HY130N_F	HY131N	HY131N_F	HY145N	HY145N_F	HY170N	HY170N_F	HY010	HY010_F	HY040G	HY040G_F	HY050G	HY050G_F	HY060G	HY060G_F	HY070G	HY070G_F	HY080G	HY080G_F	HY081G	HY081G_F	HY090G	HY090G_F	HY100G	HY100G_F	HY110G	HY110G_F	HY120G	HY120G_F	HY130G	HY130G_F	HY131G	HY131G_F	HY140G	HY140G_F	HS011	HS011_F	HS021	HS021_F	HS031	HS031_F	HS040	HS040_F	HS050	HS050_F	HS060	HS060_F	HS070	HS070_F	HS080	HS080_F	HS090	HS090_F	HS100	HS100_F	HS110	HS110_F	HS120	HS120_F	HS130	HS130_F	HS140	HS140_F	HS150	HS150_F	HS160	HS160_F	HS170	HS170_F	HS180	HS180_F	HS190	HS190_F	HH010	HH010_F	HH021	HH021_F	HH030	HH030_F	HH031	HH031_F	HH040	HH040_F	HH050	HH050_F	HH060	HH060_F	HH061	HH061_F	HH070	HH070_F	HH081	HH081_F	HH091	HH091_F	H39A_U	H39B_U	H38A_U	CUOTAHIP	CUOTAHIP_F	HX040	HX060	HX240	VHRENTAA	VHRENTAAIA	VHPOBREZA	POBRECAT	VHMATDEP	HD080	HD080_F	HI022	HI022_F	HI090	HI090_F	HI100_1	HI100_1_F	HI100_2	HI100_2_F	HI100_3	HI100_3_F	HI100_4	HI100_4_F	HI100_5	HI100_5_F	HI100_6	HI100_6_F	HI100_7	HI100_7_F	HI100_8	HI100_8_F	HI100_9	HI100_9_F	HI110_1	HI110_1_F	HI110_2	HI110_2_F	HI110_3	HI110_3_F	HI110_4	HI110_4_F	HI120	HI120_F	HC010	HC010_F	HC020	HC020_F	HC030	HC030_F	HC040	HC040_F	HC050	HC050_F	HV010	HV010_F	HV070	HV070_F	HV020	HV020_F	HV080	HV080_F
2020	ES	25380	12	01	2020	1	2538001	01	2538001	01		96	12	01	1689100	10100	1689100	10100	1689100	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360000	110100	360000	110100	-137850	110100	0	0	2385020	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360000	10100	360000	10100	335920	1100	3	01	2	01	2	01	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	130000	01	1	01	2	01	1	01	1	01	2	01	1	01	3	01	3	01	4	01	2017	01	2	01	1	01	70000	01		96	84781	01	1	01	1	01	06	06	96		96	3	11	1.8	1689100	1689100	1	1	0	2	01	2	01	1	01	2	01	1	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	1	01	2	01	2	01	2	01	28000	01	15000	01		96	1000	01	10000	01	4	01		96		96	2	01	3	01
2020	ES	25381	01	01	2021	1	2538101	01	2538101	01		96	13	01	4957590	10100	4957590	10100	4957590	10100	653412	01	0	0	0	0	0	0	0	0	0	0	0	0	500	110100	0	0	0	0	0	0	0	0	0	0	30820	110100	0	0	6594780	20100	0	0	0	0	0	0	0	0	0	0	0	0	620	40100	0	0	0	0	0	0	0	0	0	0	1637190	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	150000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	1	01	5	01	1997	01	2	01	1	01		96		97	28889	01	1	01	1	01	96	96	96		96	3	11	2	4957590	5611002	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	60000	01		96		96	70800	01	4	01		97		96	1	01	3	01
2020	ES	25384	12	01	2020	1	2538401	01	2538401	01		96	18	01	2291039	12061	2291039	12061	796879	12000	793269	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48315	110100	0	0	0	0	0	0	0	0	87570	110100	0	0	2501892	32061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48315	10100	0	0	0	0	0	0	0	0	210853	1056	3	01	3	01	3	01	1	01	1	01	1	01	1	01	1	01	3	01	1	01	1	01	4	01	200000	01	1	01	3	01	2	01	1	01	1	01	1	01	4	01	2	01	4	01	1999	01	2	01	1	01		96	100000	01	30033	01	1	01	1	01	96	96	96	380	01	2	08	1.5	2291039	3035992	0	0	0	1	01	3	01	1	01	2	01	1	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	1	01	2	01	2	01	2	01	23600	01	20000	01		96		96	6200	01	4	01	22000000	01	2500000	01	1	01	1	01
2020	ES	25386	12	01	2020	1	2538601	01	2538601	01		96	10	01	6034680	10100	6034680	10100	4564170	10100	845126	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-131730	110100	0	0	7810790	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1776110	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	300000	01	2	01		96	2	01	2	01	2	01	2	01	2	01	1	01	6	01	1999	01	2	01	1	01		96	140000	01	59622	01	1	01	1	01	96	96	96		96	4	14	2.5	6034680	6879806	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	80000	01		96	6000	01	4000	01	1	01	28000000	01		96	1	01	4	01
2020	ES	25387	12	01	2020	1	2538702	01	2538701	01		96	11	01	5139800	10100	5139800	10100	5139800	10100	792189	01	0	0	0	0	0	0	0	0	0	0	0	0	800	110100	36000	110100	0	0	0	0	0	0	0	0	-65880	110100	0	0	6558280	20100	0	0	0	0	0	0	0	0	0	0	0	0	1100	40100	36000	10100	0	0	0	0	0	0	0	0	1418480	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	400000	01	2	01		96	2	01	2	01	2	01	1	01	4	01	2	01	5	01	2000	01	2	01	1	01		96	100000	01	40569	01	1	01	1	01	96	96	96	326	01	4	12	2.1	5139800	5895989	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	80000	01	10000	01		96	37500	01	1	01	24000000	01	3800000	01	2	01	2	01
2020	ES	25388	01	01	2021	1	2538801	01	2538801	01		96	16	01	3215930	10100	3215930	10100	3215930	10100	842314	01	0	0	0	0	0	0	0	0	0	0	0	0	13580	110100	276000	110100	0	0	0	0	0	0	0	0	-175540	110100	0	0	3506140	20100	0	0	0	0	0	0	0	0	0	0	0	0	16840	40100	276000	10100	0	0	0	0	0	0	0	0	290210	1100	3	01	3	01	3	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	240000	01	1	01	2	01	2	01	2	01	2	01	2	01	4	01	2	01	4	01	2006	01	2	01	1	01		96	85000	01	52581	01	1	01	1	01	06	06	96	800	01	4	12	2.1	3215930	3782244	0	0	0	1	01	3	01	1	01	2	01	1	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	1	01	2	01	2	01	2	01	18000	01	60000	01		96		96	14500	01	2	01	21000000	01	15300000	01	1	01	4	01
2020	ES	25389	01	01	2021	1	2538901	01	2538901	01		96	17	01	4379180	10100	4379180	10100	4379180	10100	1255808	01	863660	110100	0	0	0	0	0	0	0	0	0	0	3510	110100	5400	110100	0	0	0	0	0	0	0	0	230	110100	0	0	4999860	20100	863660	40100	0	0	0	0	0	0	0	0	0	0	4330	40100	5400	10100	0	0	0	0	0	0	0	0	620680	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	400000	01	1	01		96	2	01	2	01	1	01	2	01	2	01	2	01	6	01	2005	01	2	01	1	01		96	150000	01	33731	01	1	01	1	01	06	06	96	180	01	5	13	2.8	4379180	5629588	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	50000	01		96		96	13000	01	1	01	40000000	01	1080000	01	1	01	3	01
2020	ES	25393	12	01	2020	1	2539302	01	2539301	01		96	15	01	2397374	12094	2292254	12098	2292254	12098	942608	01	464660	110100	0	0	0	0	0	0	0	0	0	0	0	0	96552	112000	0	0	0	0	0	0	0	0	-261000	110100	0	0	2289533	32093	464660	40100	0	0	0	0	0	0	0	0	0	0	0	0	96552	12000	0	0	0	0	0	0	0	0	-107840	1100	2	01	3	01		96	1	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	4	01	200000	01	1	01		96	2	01	2	01	2	01	1	01	2	01	2	01	5	01	2008	01	2	01	1	01		96	60000	01	39500	01	1	01	1	01	96	96	96		96	5	13	3	2397374	3243429	1	1	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	60000	01		96	30000	01	23300	01	1	01		97		97	2	01	3	01
2020	ES	25394	01	01	2021	1	2539401	01	2539401	01		96	31	01	3102150	10100	3102150	10100	3102150	10100	698233	01	0	0	0	0	0	0	0	0	0	0	0	0	1070	110100	125685	110100	0	0	0	0	0	0	0	0	-65150	110100	0	0	4114570	20100	0	0	0	0	0	0	0	0	0	0	0	0	1310	40100	125685	10100	0	0	0	0	0	0	0	0	1012420	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	140000	01	2	01		96	2	01	1	01	2	01	2	01	3	01	2	01	4	01	2012	01	1	01	1	01		96	80000	01	43084	01	1	01	1	01	96	96	96	400	01	1	02	1	3102150	3674697	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	15000	01	3000	01		96	11300	01	1	01	18000000	01	9000000	01	2	01	2	01
2020	ES	25396	12	01	2020	1	2539601	01	2539601	01		96	13	01	2107020	10100	2107020	10100	2107020	10100	0	00	51500	110100	0	0	0	0	0	0	0	0	0	0	157550	110100	0	0	0	0	0	0	0	0	0	0	27910	110100	0	0	2651690	20100	51500	40100	0	0	0	0	0	0	0	0	0	0	194500	40100	0	0	0	0	0	0	0	0	0	0	544670	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	3	01	1	01	3	01	4	01		97	1	01		96	2	01	1	01	1	01	2	01	4	01	3	01		97	2019	01	2	01	1	01	80000	01		96	87851	01	1	01	1	01	96	96	96		96	1	02	1	2107020	2107020	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	20000	01		97	8000	01		96	4	01		96		96	2	01	1	01
2020	ES	25398	12	01	2020	1	2539801	01	2539801	01		96	14	01	1273583	12095	1204630	10100	1204630	10100	628148	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343094	110100	0	0	0	0	0	0	0	0	0	0	0	0	1355273	32095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343094	10100	0	0	0	0	0	0	0	0	81690	1100	2	01	2	01	3	01	2	01	2	01	2	01	1	01	1	01	1	01	1	01	2	01	3	01	200000	01	1	01		96	2	01	2	01	2	01	1	01	3	01	2	01	3	01	2003	01	2	01	2	01		96	60000	01	51792	01	1	01	1	01	01	06	06	750	01	3	10	1.6	1273583	1558636	1	1	1	1	01	2	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	20000	01	5000	01	15000	01		96	3	01	15000000	01	11500000	01	2	01	1	01
2020	ES	25399	12	01	2020	1	2539901	01	2539901	01		96	16	01	3376079	12000	3376079	12000	3376079	12000	641168	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55588	110100	0	0	0	0	0	0	0	0	-801	112000	0	0	3965153	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55588	10100	0	0	0	0	0	0	0	0	589074	1000	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	220000	01	1	01	1	01	2	01	2	01	2	01	2	01	4	01	2	01	2	01	2005	01	2	01	1	01		96	50000	01	24469	01	1	01	1	01	96	96	96	380	01	4	12	2.1	3376079	3961658	0	0	0	1	01	3	01	1	01	2	01	1	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	1	01	2	01	2	01	2	01	25000	01		97		97		96	13000	01	1	01	2000000	01	10000000	01	2	01	3	01
2020	ES	25404	11	01	2020	1	2540401	01	2540401	01		96	18	01	2234980	10100	2234980	10100	470040	10100	630358	01	556410	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86370	110100	0	0	2513740	20100	556410	40100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278760	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	130000	01	1	01		96	1	01	2	01	2	01	2	01	4	01	1	01	6	01	1972	01	2	01	1	01		96	80000	01	34381	01	1	01	1	01	96	96	96		96	1	06	1	2234980	2865338	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	60000	01		96		96		96	1	01		97		96	1	01	2	01
2020	ES	25406	12	01	2020	1	2540601	01	2540601	01		96	13	01	1454570	10100	1454570	10100	0	0	492706	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1454570	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		96	3	01		96	2	01	1	01	2	01	1	01	1	01	3	01	1	01	3	01	2	01		97	2	01		96	2	01	2	01	2	01	2	01	4	01	1	01	4	01		97	2	01	1	01		96	50000	01	20926	01	1	01	1	01	06	06	96		96	1	06	1	1454570	1947276	0	0	0	3	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	50000	01		96		96		96	2	01		97		96	2	01		97
2020	ES	25408	11	01	2020	1	2540801	01	2540801	01		96	16	01	4880780	10100	4880780	10100	4880780	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72350	110100	1000	110100	6098780	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1218000	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	300000	01	2	01		96	1	01	1	01	2	01	2	01	1	01	3	01	6	01	2017	01	1	01	1	01	77000	01		96	92066	01	1	01	1	01	06	06	96		96	4	12	2.1	4880780	4880780	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	60000	01	10000	01		96	7300	01	2	01		96		96	2	01	3	01
2020	ES	25409	12	01	2020	1	2540901	01	2540901	01		96	21	01	3277181	12047	2903031	12040	1746381	12000	601389	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5400	110100	0	0	0	0	0	0	0	0	0	0	0	0	3549162	32043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5400	10100	0	0	0	0	0	0	0	0	271981	1000	3	01	2	01		96	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	2	01	400000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	2	01	5	01	1996	01	1	01	2	01		96	55000	01	31914	01	1	01	1	01	06	06	06	47	01	3	97	2	3277181	3873170	0	0	1	2	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	100000	01	3000	01	9200	01	6500	01	4	01	13000000	01	40000	01	2	01	1	01
2020	ES	25410	11	01	2020	1	2541001	01	2541001	01		96	17	01	6616110	10100	6616110	10100	6616110	10100	758713	01	0	0	0	0	0	0	0	0	0	0	0	0	9200	110100	17400	110100	0	0	0	0	0	0	0	0	-300170	110100	3500	110100	8538970	20100	0	0	0	0	0	0	0	0	0	0	0	0	12550	40100	17400	10100	0	0	0	0	0	0	0	0	1922860	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	200000	01	2	01		96	2	01	2	01	2	01	2	01	3	01	2	01	5	01	2007	01	2	01	1	01		96	100000	01	30010	01	1	01	1	01	96	96	96	480	01	4	12	2.1	6616110	7357423	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	40000	01		96	9000	01	5900	01	1	01	26000000	01	9700000	01	2	01	4	01
2020	ES	25413	11	01	2020	1	2541301	01	2541301	01		96	15	01	2994710	10100	2994710	10100	-7530	10100	662589	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7530	110100	0	0	3428960	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	434250	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	200000	01	2	01	2	01	1	01	2	01	2	01	2	01	4	01	1	01	4	01	1997	01	2	01	1	01		96	60000	01	21173	01	1	01	1	01	96	96	96		96	2	07	1.5	2994710	3657299	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	50000	01	10000	01		96	4700	01	4	01	14500000	01		96	2	01	4	01
2020	ES	25417	12	01	2020	1	2541701	01	2541701	01		96	13	01	13248	10100	13248	10100	13248	10100	849587	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8832	110100	0	0	0	0	0	0	24050	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8832	10100	0	0	1970	1100		96	3	01	3	01	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	50000	01	1	01		96	2	01	2	01	2	01	2	01	1	01	1	01	3	01	1981	01	1	01	2	01		96	150000	01	28205	01	1	01	1	01	01	06	06		96	1	05	1	13248	862835	1	1	0	2	01	2	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	50000	01		96		96	15000	01	3	01	50000000	01		96	1	01	1	01
2020	ES	25420	11	01	2020	1	2542001	01	2542001	01		96	15	01	4920309	10100	4920309	10100	4920309	10100	820114	01	77120	110100	0	0	0	0	0	0	0	0	0	0	306530	110100	153627	110100	0	0	31501	112000	0	0	0	0	53710	110100	0	0	6232520	20100	77120	40100	0	0	0	0	0	0	0	0	0	0	378430	40100	153627	10100	0	0	31501	12000	0	0	0	0	1280710	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	300000	01	2	01		96	2	01	1	01	2	01	2	01	4	01	2	01	4	01	2004	01	2	01	1	01		96	80000	01	39598	01	1	01	1	01	06	06	96	600	01	2	08	1.5	4920309	5586795	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	70000	01	10000	01		96	14200	01	4	01	28000000	01	10000000	01	1	01	1	01
2020	ES	25422	11	01	2020	1	2542201	01	2542201	01		96	13	01	161400	10100	161400	10100	161400	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3580	110100	0	0	173310	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11910	1100	3	01	3	01	3	01	2	01	1	01	2	01	1	01	1	01	1	01	1	01	3	01	1	01	190000	01	2	01		96	2	01	1	01	2	01	2	01	3	01	3	01	2	01	2017	01	2	01	1	01	50000	01		96	66964	01	1	01	1	01	06	01	96		96	1	05	1	161400	161400	1	1	0	2	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	15000	01		96	4000	01		96	4	01		96		96	2	01	1	01
2020	ES	25424	12	01	2020	1	2542401	01	2542401	01		96	38	01	2718890	10100	2718890	10100	2718890	10100	710914	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123000	110100	0	0	0	0	240000	110100	240000	110100	-124000	110100	0	0	3783660	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123000	10100	0	0	0	0	240000	10100	240000	10100	824770	1100	3	01	3	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	140000	01	2	01	2	01	1	01	1	01	2	01	1	01	4	01	2	01	4	01	2001	01	1	01	1	01		96	50000	01	33985	01	1	01	1	01	96	96	96	450	01	1	02	1	2718890	3306804	0	0	0	1	01	3	01	1	01	2	01	1	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	1	01	2	01	2	01	17300	01	35000	01	12000	01	3000	01	14200	01	4	01	15000000	01	500000	01	2	01	2	01
2020	ES	25426	12	01	2020	1	2542602	01	2542602	01		96	17	01	6836600	10100	6426660	10100	6426660	10100	1230608	01	563570	110100	0	0	0	0	0	0	0	0	0	0	0	0	132719	110100	0	0	0	0	0	0	0	0	693750	110100	0	0	9387260	22100	563570	40100	0	0	0	0	0	0	0	0	0	0	0	0	132719	10100	0	0	0	0	0	0	0	0	2550660	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	200000	01	1	01		96	2	01	2	01	2	01	2	01	1	01	2	01	5	01	2003	01	2	01	1	01		96	140000	01	43506	01	1	01	1	01	96	96	96	500	01	4	12	2.3	6836600	7934488	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	60000	01		96		96	26700	01	4	01	65000000	01	5000000	01	1	01	1	01
2020	ES	25430	12	01	2020	1	2543002	01	2543001	01		96	14	01	2935520	10100	2801520	10100	2801520	10100	1146433	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354854	110100	0	0	0	0	0	0	0	0	-221820	110100	0	0	3649130	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354854	10100	0	0	0	0	0	0	0	0	713610	1100	3	01	3	01	3	01	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	2	01	1000000	01	1	01	2	01	2	01	2	01	2	01	2	01	3	01	2	01	5	01	2010	01	2	01	1	01		96	200000	01	55941	01	1	01	1	01	06	06	96	2000	01	4	14	2.5	2935520	3727098	0	0	0	1	01	3	01	1	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	1	01	1	01	2	01	2	01	2	01	19000	01	100000	01	50000	01	11000	01	20000	01	2	01	75000000	01		97	2	01	1	01
2020	ES	25435	12	01	2020	1	2543501	01	2543501	01		96		97	5445810	10100	5226520	10100	5226520	10100	0	00	609750	110100	0	0	0	0	0	0	600000	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-301530	110100	0	0	6407870	20100	609750	40100	0	0	0	0	0	0	600000	10100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	962060	1100	3	01	3	01	3	01	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	2	01	500000	01	1	01	1	01	2	01	1	01	1	01	2	01	3	01	3	01	4	01	2017	01	2	01	1	01	130000	01		96	144085	01	1	01	1	01	01	06	96		96	4	12	2.1	5445810	5445810	0	0	0	2	01	3	01	1	01	2	01	1	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	1	01	80000	01	40000	01		96		96	14200	01	4	01		96		96	2	01	1	01
2020	ES	25436	12	01	2020	1	2543601	01	2543601	01		96	29	01	1649410	12058	711060	12003	711060	12003	809769	01	0	0	0	0	0	0	0	0	24000	110100	0	0	0	0	178031	110100	0	0	0	0	0	0	0	0	0	0	0	0	1807573	32059	0	0	0	0	0	0	0	0	24000	10100	0	0	0	0	178031	10100	0	0	0	0	0	0	0	0	158163	1061	2	01	2	01		96	2	01	2	01	2	01	1	01	1	01	1	01	1	01	3	01	1	01	150000	01	1	01		96	2	01	2	01	2	01	1	01	1	01	2	01	3	01	1993	01	1	01	2	01		96	120000	01	37662	01	1	01	1	01	06	06	01	500	01	2	10	1.3	1649410	2281147	0	0	1	2	01	2	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	16000	01		96		96	3300	01	3	01	50000000	01	9000000	01	2	01	1	01
2020	ES	25438	11	01	2020	1	2543801	01	2543801	01		96	27	01	1064286	12074	791050	10100	791050	10100	0	00	0	0	0	0	273235	112000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-16920	110100	0	0	1118485	32076	0	0	0	0	273235	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54200	1100	2	01	2	01	3	01	2	01	1	01	2	01	1	01	1	01	2	01	1	01	3	01	1	01	100000	01	1	01	1	01	1	01	2	01	1	01	2	01	4	01	3	01	1	01	2004	01	2	01	2	01	46500	01		96	53438	01	1	01	1	01	01	01	06		96	1	05	1	1064286	1064286	0	1	1	2	01	2	01	1	01	1	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	1	01	2	01	2	01	2	01	2000	01	5000	01		96	4000	01		96	3	01		96		96	2	01	1	01
2020	ES	25439	11	01	2020	1	2543901	01	2543902	01		96	11	01	4440900	12075	4440900	12075	1538510	12027	481290	01	0	0	0	0	0	0	0	0	0	0	0	0	14240	110100	0	0	0	0	0	0	0	0	0	0	-1420	110100	0	0	5261610	22076	0	0	0	0	0	0	0	0	0	0	0	0	17580	40100	0	0	0	0	0	0	0	0	0	0	820710	1084		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	180000	01	2	01		96	2	01	2	01	2	01	2	01	3	01	1	01	4	01	1990	01	2	01	1	01		96		97	15468	01	1	01	1	01	96	96	96		96	2	07	1.5	4440900	4922190	0	0	0	2	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96		97		96		96	10000	01	4	01		97		96	2	01	1	01
2020	ES	25440	11	01	2020	1	2544001	01	2544001	01		96	18	01	4870012	10100	4870012	10100	4870012	10100	1056212	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402000	110100	0	0	0	0	0	0	0	0	12160	110100	0	0	7062222	22099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402000	10100	0	0	0	0	0	0	0	0	2192210	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	3	01	1	01	1	01	5	01	200000	01	2	01		96	2	01	2	01	2	01	1	01	4	01	2	01	2	01	2019	01	1	01	1	01		96	200000	01	70971	01	1	01	1	01	96	96	96	1400	01	2	08	1.5	4870012	5524224	0	0	0	3	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96		97	25000	01		96		97	1	01	60000000	01		97	2	01	3	01
2020	ES	25445	11	01	2020	1	2544501	01	2544501	01		96	27	01	1226870	10100	1226870	10100	1226870	10100	516903	01	0	0	0	0	0	0	0	0	0	0	0	0	790	110100	0	0	0	0	0	0	0	0	0	0	-110430	110100	0	0	1621750	22100	0	0	0	0	0	0	0	0	0	0	0	0	980	40100	0	0	0	0	0	0	0	0	0	0	394880	1100		96	2	01	2	01	2	01	2	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01		97	1	01	1	01	2	01	2	01	2	01	2	01	3	01	1	01	3	01	2016	01	1	01	1	01		96	60000	01	24441	01	1	01	1	01	01	06	96		96	3	10	1.8	1226870	1743773	1	1	1	2	01	2	01	3	01	1	01	2	01	2	01	2	01	2	01	2	01	1	01	2	01	2	01	1	01	2	01	2	01	1	01	60000	01	24000	01		96		96	24300	01	3	01	15000000	01		96	1	01	1	01
