PB010	PB020	PB030	PB040	PB040_F	PB100	PB100_F	PB110	PB110_F	PB120	PB120_F	PB130	PB130_F	PB140	PB140_F	PB150	PB150_F	PB160	PB160_F	PB170	PB170_F	PB180	PB180_F	PB190	PB190_F	PB200	PB200_F	PB210	PB210_F	PB220A	PB220A_F	PE010	PE010_F	PE020	PE020_F	PE030	PE030_F	PE040	PE040_F	PL031	PL031_F	PL015	PL015_F	PL020	PL020_F	PL025	PL025_F	PL040	PL040_F	PL051	PL051_F	PL060	PL060_F	PL073	PL073_F	PL074	PL074_F	PL075	PL075_F	PL076	PL076_F	PL080	PL080_F	PL085	PL085_F	PL086	PL086_F	PL087	PL087_F	PL089	PL089_F	PL090	PL090_F	PL100	PL100_F	PL111A	PL111A_F	PL120	PL120_F	PL130	PL130_F	PL140	PL140_F	PL150	PL150_F	PL160	PL160_F	PL170	PL170_F	PL180	PL180_F	PL190	PL190_F	PL200	PL200_F	PL211A	PL211A_F	PL211B	PL211B_F	PL211C	PL211C_F	PL211D	PL211D_F	PL211E	PL211E_F	PL211F	PL211F_F	PL211G	PL211G_F	PL211H	PL211H_F	PL211I	PL211I_F	PL211J	PL211J_F	PL211K	PL211K_F	PL211L	PL211L_F	PH010	PH010_F	PH020	PH020_F	PH030	PH030_F	PH040	PH040_F	PH050	PH050_F	PH060	PH060_F	PH070	PH070_F	PY010N	PY010N_F	PY020N	PY020N_F	PY021N	PY021N_F	PY035N	PY035N_F	PY050N	PY050N_F	PY080N	PY080N_F	PY090N	PY090N_F	PY100N	PY100N_F	PY110N	PY110N_F	PY120N	PY120N_F	PY130N	PY130N_F	PY140N	PY140N_F	PY010G	PY010G_F	PY020G	PY020G_F	PY021G	PY021G_F	PY030G	PY030G_F	PY035G	PY035G_F	PY050G	PY050G_F	PY080G	PY080G_F	PY090G	PY090G_F	PY100G	PY100G_F	PY110G	PY110G_F	PY120G	PY120G_F	PY130G	PY130G_F	PY140G	PY140G_F	P78A_U	P78B_U	PD020	PD020_F	PD030	PD030_F	PD050	PD050_F	PD060	PD060_F	PD070	PD070_F	PD080	PD080_F	PT220	PT220_F	PT230	PT230_F	PT240	PT240_F	PT020	PT020_F	PT030	PT030_F	PT040	PT040_F	PT250	PT250_F	PT210	PT210_F	PT060	PT060_F	PT070	PT070_F	PT090	PT090_F	PT100	PT100_F	PT110	PT110_F	PT120	PT120_F	PT130	PT130_F	PT140	PT140_F	PT150	PT150_F	PT160	PT160_F	PT170	PT170_F	PT180	PT180_F	PT190	PT190_F	PT260	PT260_F	PT270	PT270_F	PT280	PT280_F
2019	ES	2323701	32288944	1	01	01	2020	01	4	01	05	01	1942	01	1	01		96		96		96	2	01	3	01	1	01	1	01	2	01		96	1967	01	500	01	07	01	1	01	2	01		96	3	01	21	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	1	01		96		96		96	18	01	50	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	2	01	2	01	3	01	2	01		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1116750	110100	731970	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	1248150	40100	818090	40100	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	1	01		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90
2019	ES	2323702	32299249	1	01	01	2020	01	6	01	10	01	1967	01	2	01	2323701	01		96	2323703	01	2	01	1	01	1	01	1	01	2	01		96	1992	01	500	01	01	01		96		96		96	3	01	43	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	k	01		96	12	01	1	01	2	01	2	01		96		96	20	01	30	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01	2	01		96	2	01		96	3940990	110100	4810	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5404660	40100	5830	40100	0	0	1351203	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	1	01	2	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01		97	7	01		93		93	5	01	1	01	1	01	1	01
2019	ES	2323703	32378237	1	01	01	2020	01	6	01	10	01	1962	01	1	01		96		96	2323702	01	2	01	1	01	1	01	1	01	2	01		96	1982	01	300	01	01	01		96		96		96	3	01	81	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	e	01		96	15	01	1	01	2	01	2	01		96		96	18	01	38	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01	2	01		96	2	01		96	802923	112000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	897035	12000	0	0	0	0	274931	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	2	01	2	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	9	01	7	01		93		93	4	01	1	01	1	01	1	01
2019	ES	2323801	16951817	1	01	01	2020	01	3	01	09	01	1946	01	1	01		96		96		96	4	01	3	01	1	01	1	01	2	01		96	1962	01	200	01	07	01	1	01	2	01		96		97		-1		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96		96		96		96		96		96		97		97	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	2	01	2	01	3	01	2	01		96		96		96	0	0	0	0	0	0	0	0	0	0	148460	110100	0	0	2529280	110100	397510	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	148460	40100	0	0	3137220	40100	493060	40100	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	1	01		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90
2019	ES	2324501	29477257	1	02	01	2020	01	6	01	01	01	1967	01	2	01		96		96		96	3	01	3	01	1	01	1	01	2	01		96	1989	01	500	01	01	01		96		96		96	3	01	23	01	35	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	p	01		96	12	01	1	01	2	01	2	01		96		96	24	01	15	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01	2	01		96		96		96	2955850	110100	530	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3823280	40100	620	40100	0	0	1141395	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	3	01	1	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	7	01	7	01		93		93	4	01	1	01	1	01	1	01
2019	ES	2324502	29780550	1	02	01	2020	01	4	01	04	01	1997	01	1	01		96	2324501	01		96	2	01	3	01	1	01	1	01	2	01		96	2019	01	500	01	01	01		96		96		96	3	01	22	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	q	01		96	13	01	1	01	1	01	2	01		96		96	20	01	2	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01	2	01		96		96		96	799560	110100	0	0	0	0	0	0	0	0	0	0	16020	110100	0	0	0	0	0	0	0	0	0	0	872870	40100	0	0	0	0	262495	01	0	0	0	0	0	0	16020	40100	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	1	01		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90
2019	ES	2324503	29927996	1	02	01	2020	01	3	01	01	01	2002	01	1	01		96	2324501	01		96	1	01	3	01	1	01	1	01	1	01	34	01	2017	01	200	01	06	01	2	01	2	01		96		96		-2		96	0	01	0	01	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01		96		96		96		96		96		96		96		96		96		96		96	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	2	01	2	01	3	01		96		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	1	01		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90
2019	ES	2324601	22748273	1	02	01	2020	01	11	01	06	01	1974	01	1	01		96		96	2324602	01	2	01	1	01	1	01	1	01	2	01		96	1997	01	500	01	03	01		96		96		96	2	01	21	01	50	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	f	01		96	01	01		96		96	2	01		96		96	23	01	20	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	2	01	2	01	3	01		96		96		96		96	0	0	0	0	0	0	0	0	3852635	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	5145125	40100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	1	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	3	01	1	01	1	01	1	01	2	01	7	01		93		93	4	01	1	01	1	01	1	01
2019	ES	2324602	22664884	1	02	01	2020	01	16	01	02	01	1976	01	2	01		96		96	2324601	01	2	01	1	01	1	01	1	01	2	01		96	1997	01	500	01	04	01		96		96		96	2	01	22	01	35	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01		96	q	01		96	01	01		96		96	2	01		96		96	24	01	5	01	04	01	04	01	04	01	04	01	04	01	04	01	04	01	04	01	04	01	04	01	04	01	04	01	2	01	2	01	3	01	2	01		96		96		96	0	0	0	0	0	0	0	0	3852635	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	5145125	40100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	2	01	1	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	8	01	7	01		93		93	5	01	1	01	1	01	1	01
2019	ES	2324701	26381339	1	02	01	2020	01	14	01	02	01	1960	01	1	01		96		96		96	3	01	3	01	1	01	1	01	2	01		96	1984	01	500	01	05	01	1	01	1	01	1	01	2	01	41	01		96	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01		96		96		96		96		96		96		96		96		96	20	01	25	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	2	01	1	01	2	01	2	01		96	1	01	1	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	96	2	01	2	01	2	01	2	01	2	01	1	01	1	01	1	01	1	01	2	01	2	01	1	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	9	01	7	01		93		93	4	01	1	01	1	01	1	01
2019	ES	2324702	26610167	1	02	01	2020	01	10	01	10	01	1992	01	1	01	2324701	01		96		96	1	01	3	01	1	01	1	01	2	01		96	2010	01	354	01	01	01		96		96		96	3	01	91	01	40	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01		96	n	01		96	12	01	2	01	2	01	2	01		96		96	18	01	1	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	2	01	2	01	3	01		96		96		96		96	20350	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22580	40100	0	0	0	0	8366	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	2	01	2	01	1	01	2	01	2	01	1	01	1	01	1	01	1	01	2	01	2	01	1	01	3	01	1	01	1	01	1	01	1	01	1	01	3	01	1	01	3	01		93	3	01	7	01		93		93	4	01	1	01	1	01	1	01
2019	ES	2324801	33693240	1	02	01	2020	01	29	01	08	01	1975	01	1	01		96		96	2324802	01	2	01	1	01	1	01	1	01	2	01		96	1994	01	300	01	01	01		96		96		96	3	01	31	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	f	01		96	11	01	1	01	2	01	2	01		96		96	21	01	15	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01		96		96		96		96	34000	110100	0	0	0	0	0	0	2070900	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40000	40100	0	0	0	0	0	00	0	0	2546130	40100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	3	01	1	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	7	01	7	01		93		93	4	01	1	01	1	01	1	01
2019	ES	2324802	33569729	1	02	01	2020	01	9	01	05	01	1974	01	2	01		96		96	2324801	01	2	01	1	01	1	01	1	01	2	01		96	1996	01	500	01	01	01		96		96		96	3	01	33	01	45	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	k	01		96	11	01	1	01	2	01	2	01		96		96	21	01	10	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01		96		96		96		96	2002740	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2463300	40100	0	0	0	0	730662	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	1	01	1	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	8	01	7	01		93		93	4	01	1	01	1	01	1	01
2019	ES	2324901	23476843	1	02	01	2020	01	10	01	01	01	1946	01	2	01		96		96		96	4	01	3	01	1	01	1	01	2	01		96	1958	01	200	01	10	01	2	01	2	01		96		96		-2		96	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	12	01	0	01		96		96		96		96		96		96		96		96		96		96		96	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	2	01	2	01	1	01	2	01		96	2	01		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216000	110100	980480	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	216000	40100	980480	40100	0	0	0	0	0	0	03	03	2	01	1	01	1	01	2	01	2	01	2	01		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90
2019	ES	2325001	25356272	1	01	01	2020	01	11	01	09	01	1978	01	1	01		96		96	2325002	01	2	01	1	01	1	01	1	01	2	01		96	1990	01	200	01	05	01	2	01	2	01		96		96		-2		96	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01		96		96		96		96		96		96		96		96		96		96		96	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	2	01	2	01	3	01		96		96		96		96	960880	110100	0	0	0	0	0	0	0	0	0	0	450810	110100	0	0	0	0	0	0	0	0	0	0	1129990	40100	0	0	0	0	339904	01	0	0	0	0	0	0	481280	40100	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	3	01	2	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	8	01	7	01		93		93	4	01	1	01	1	01	1	01
2019	ES	2325002	25263323	1	01	01	2020	01	28	01	07	01	1979	01	2	01		96		96	2325001	01	2	01	1	01	1	01	1	01	2	01		96	1991	01	200	01	05	01	1	01	2	01		96	3	01	51	01		96	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	2	01		96		96		96	15	01	19	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	2	01	2	01	3	01	2	01		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	2	01	2	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	7	01	7	01		93		93	5	01	1	01	1	01	1	01
2019	ES	2325101	38345972	1	01	01	2020	01	12	01	05	01	1973	01	1	01		96		96	2325102	01	2	01	1	01	1	01	1	01	2	01		96	1985	01	200	01	01	01		96		96		96	3	01	72	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	c	01		96	13	01	1	01	1	01	2	01		96		96	13	01	20	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01	2	01		96		96		96	4243410	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5879320	40100	0	0	0	0	1357877	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	8	01	7	01		93		93	4	01	1	01	1	01	1	01
2019	ES	2325102	38212405	1	01	01	2020	01	12	01	03	01	1974	01	2	01		96		96	2325101	01	2	01	1	01	1	01	1	01	2	01		96	1991	01	300	01	05	01	1	01	2	01		96	3	01	53	01		96	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01		96		96		96		96	2	01	2	01		96		96	04	01	18	01	15	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	2	01	2	01	3	01	2	01		96		96		96	526420	110100	0	0	0	0	0	0	0	0	0	0	102920	110100	0	0	0	0	0	0	0	0	0	0	562260	40100	0	0	0	0	168448	01	0	0	0	0	0	0	110300	40100	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	2	01	2	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	7	01	7	01		93		93	4	01	1	01	1	01	1	01
2019	ES	2325103	38900527	1	01	01	2020	01	4	01	07	01	2002	01	2	01	2325101	01	2325102	01		96	1	01	3	01	1	01	1	01	1	01	35	01	2017	01	200	01	06	01	2	01	2	01		96		96		-2		96	0	01	0	01	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01		96		96		96		96		96		96		96		96		96		96		96	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	2	01	2	01	3	01		96		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	1	01		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90
2019	ES	2325201	33367092	1	02	01	2020	01	5	01	10	01	1958	01	1	01		96		96	2325202	01	2	01	1	01	1	01	1	01	2	01		96	1970	01	200	01	07	01	1	01	2	01		96	3	01	71	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96	2	01	2	01		96		96		96	12	01	35	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	2	01	2	01	3	01	2	01		96	1	01	1	01	0	0	0	0	0	0	0	0	0	0	0	0	513200	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	513200	40100	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	1	01		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90
2019	ES	2325202	33315521	1	02	01	2020	01	9	01	01	01	1960	01	2	01		96		96	2325201	01	2	01	1	01	1	01	1	01	2	01		96	1972	01	200	01	08	01	1	01	2	01		96	3	01	71	01		96	0	01	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01		96		96		96		96	2	01	2	01		96		96		96	15	01	15	01	08	01	08	01	08	01	08	01	08	01	08	01	08	01	08	01	08	01	08	01	08	01	08	01	2	01	2	01	3	01	2	01		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	513200	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	513200	40100	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	2	01	2	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	8	01	1	01	2	01	8	01	4	01	1	01	1	01	1	01
2019	ES	2325203	33575285	1	02	01	2020	01	5	01	07	01	1988	01	1	01	2325201	01	2325202	01		96	1	01	3	01	1	01	1	01	2	01		96	2000	01	200	01	05	01	1	01	2	01		96	3	01	71	01		96	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	2	01		96		96		96	15	01	5	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	2	01	2	01	3	01		96		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	2	01	2	01	2	01	2	01	2	01	1	01	1	01	1	01	1	01	2	01	2	01	2	01	3	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	7	01	1	01	2	01	7	01	4	01	1	01	1	01	1	01
2019	ES	2325301	20356976	1	02	01	2020	01	18	01	12	01	1974	01	2	01		96		96		96	3	01	3	01	1	01	1	01	2	01		96	1995	01	500	01	01	01		96		96		96	3	01	33	01	30	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	c	01		96	12	01	1	01	2	01	2	01		96		96	22	01	13	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01		96		96		96		96	5563650	110100	670670	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8536670	40100	850280	40100	0	0	1362295	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	2	01	1	01	3	01	1	01	2	01	2	01	1	01	1	01	1	01	1	01	1	01	2	01	7	01	7	01		93		93	4	01	1	01	1	01	1	01
2019	ES	2325401	35623013	1	02	01	2020	01	20	01	07	01	1966	01	1	01		96		96	2325402	01	2	01	1	01	1	01	1	01	2	01		96	1985	01	300	01	01	01		96		96		96	3	01	33	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	c	01		96	11	01	1	01	1	01	2	01		96		96	20	01	20	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01	2	01		96		96		96	2599330	110100	495560	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3530910	40100	495560	40100	0	0	2041633	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	1	01	1	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	1	01	7	01		93		93	5	01	1	01	1	01	1	01
2019	ES	2325402	35381124	1	02	01	2020	01	14	01	11	01	1969	01	2	01		96		96	2325401	01	2	01	1	01	1	01	1	01	2	01		96	1989	01	300	01	01	01		96		96		96	3	01	34	01	35	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	c	01		96	12	01	1	01	2	01	2	01		96		96	21	01	10	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	3	01	2	01	3	01	2	01		96		96		96	0	0	0	0	0	0	0	0	1754580	110100	0	0	34170	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	2193230	40100	0	0	56720	40100	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	3	01	2	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01		93	5	01	3	01		93	5	01	5	01	1	01	1	01	1	01
2019	ES	2325501	16414566	1	02	01	2020	01	18	01	04	01	1975	01	2	01		96		96		96	3	01	3	01	1	01	1	01	2	01		96	1987	01	200	01	01	01		96		96		96	3	01	81	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	c	01		96	12	01	1	01	2	01	2	01		96		96	13	01	15	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01	2	01		96		96		96	1629440	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1988180	40100	0	0	0	0	593563	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	2	01	1	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	8	01	7	01		93		93	4	01	1	01	1	01	1	01
2019	ES	2325601	31255511	1	02	01	2020	01	9	01	08	01	1975	01	1	01		96		96		96	5	01	3	01	1	01	1	01	2	01		96	1996	01	500	01	01	01		96		96		96	3	01	75	01	40	01	10	01	0	01	0	01	0	01	2	01	0	01	0	01	0	01	0	01	0	01		96	c	01		96	15	01	1	01	2	01	2	01		96		96	21	01	22	01	05	01	05	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01		96		96		96		96	1424280	110100	26260	110100	0	0	0	0	0	0	14660	110100	0	0	0	0	0	0	0	0	0	0	0	0	1680180	40100	28570	40100	0	0	509292	01	0	0	0	0	14660	40100	0	0	0	0	0	0	0	0	0	0	0	0	96	96	1	01	1	01	1	01	3	01	1	01	1	01	1	01	1	01	1	01	2	01	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	2	01	1	01	1	01	1	01	3	01	7	01		93		93	4	01	1	01	1	01	1	01
