HB010	HB020	HB030	HB050	HB050_F	HB060	HB060_F	HB070	HB070_F	HB080	HB080_F	HB090	HB090_F	HB100	HB100_F	HY020	HY020_F	HY022	HY022_F	HY023	HY023_F	HY030N	HY030N_F	HY040N	HY040N_F	HY050N	HY050N_F	HY060N	HY060N_F	HY070N	HY070N_F	HY080N	HY080N_F	HY081N	HY081N_F	HY090N	HY090N_F	HY100N	HY100N_F	HY110N	HY110N_F	HY120N	HY120N_F	HY130N	HY130N_F	HY131N	HY131N_F	HY145N	HY145N_F	HY170N	HY170N_F	HY010	HY010_F	HY040G	HY040G_F	HY050G	HY050G_F	HY060G	HY060G_F	HY070G	HY070G_F	HY080G	HY080G_F	HY081G	HY081G_F	HY090G	HY090G_F	HY100G	HY100G_F	HY110G	HY110G_F	HY120G	HY120G_F	HY130G	HY130G_F	HY131G	HY131G_F	HY140G	HY140G_F	HS011	HS011_F	HS021	HS021_F	HS031	HS031_F	HS040	HS040_F	HS050	HS050_F	HS060	HS060_F	HS070	HS070_F	HS080	HS080_F	HS090	HS090_F	HS100	HS100_F	HS110	HS110_F	HS120	HS120_F	HS130	HS130_F	HS140	HS140_F	HS150	HS150_F	HS160	HS160_F	HS170	HS170_F	HS180	HS180_F	HS190	HS190_F	HH010	HH010_F	HH021	HH021_F	HH030	HH030_F	HH031	HH031_F	HH040	HH040_F	HH050	HH050_F	HH060	HH060_F	HH061	HH061_F	HH070	HH070_F	HH081	HH081_F	HH091	HH091_F	H39A_U	H39B_U	H38A_U	CUOTAHIP	CUOTAHIP_F	HX040	HX060	HX240	VHRENTAA	VHRENTAAIA	VHPOBREZA	POBRECAT	VHMATDEP	HD080	HD080_F	HI010T	HI010T_F	HI020T	HI020T_F	HI030T	HI030T_F	HI040T	HI040T_F
2019	ES	514	12	01	2019	01	51402	01	51401	01	51402	01	7	01	1336900	10100	323430	10100	323430	10100	580504	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18452	110100	0	0	0	0	0	0	0	0	-32620	110100	0	0	1336830	22100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18452	10100	0	0	0	0	0	0	0	0	-70	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	200000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	2	01	5	01	1985	01	2	01	1	01		96	60000	01	16139	01	1	01	1	01	96	96	96	200	01	2	08	1.5	1336900	1898952	1	1	0	1	01	2	01		96		96		97
2019	ES	519	12	01	2019	01	51902	01	51902	01	51901	01	7	01	6916680	10100	6916680	10100	6916680	10100	467815	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1380	110100	0	0	8759000	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1842320	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	200000	01	2	01		96	2	01	2	01	2	01	2	01	3	01	1	01	6	01	1990	01	2	01	1	01		96	70000	01	18472	01	1	01	1	01	96	96	96		96	4	09	2.5	6916680	7384495	0	0	0	1	01	2	01		96		96	2	01
2019	ES	520	10	01	2019	01	52002	01	52002	01		96	9	01	6325440	10100	6325440	10100	4052190	10100	1110832	01	1116830	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252910	110100	0	0	7927470	20100	1123050	40100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1602030	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	350000	01	2	01		96	2	01	2	01	2	01	1	01	1	01	1	01	6	01	2000	01	2	01	1	01		96	200000	01	37051	01	1	01	1	01	96	96	96		96	2	07	1.5	6325440	7436272	0	0	0	1	01	2	01		96		96	2	01
2019	ES	521	10	01	2019	01	52101	01	52101	01		96	8	01	1372150	10100	960620	10100	960620	10100	80346	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-54650	110100	0	0	1510630	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138480	1100	2	01	3	01	3	01	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	3	01	160000	01	1	01	2	01	2	01	2	01	2	01	2	01	4	01	4	01	3	01	2009	01	2	01	1	01	50000	01	90000	01	64041	01	1	01	1	01	06	06	96		96	1	05	1	1372150	1452496	0	0	0	2	01	1	01	4	01		96	1	01
2019	ES	525	10	01	2019	01	52501	01	52501	01	52502	01	19	01	2018020	10100	1710920	10100	1710920	10100	714711	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274503	110100	0	0	0	0	0	0	0	0	-114400	110100	30000	110100	2609880	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274503	10100	0	0	0	0	0	0	0	0	591860	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	300000	01	2	01		96	2	01	1	01	2	01	2	01	4	01	2	01	3	01	2019	01	1	01	1	01		96	70000	01	34018	01	1	01	1	01	06	06	96	507	01	3	11	1.8	2018020	2458228	0	0	0	1	01	2	01		96		96	1	01
2019	ES	528	11	01	2019	01	52801	01	52804	01	52801	01	15	01	4769450	10100	3695340	10100	3695340	10100	749653	01	0	0	0	0	0	0	0	0	0	0	0	0	3420	110100	0	0	0	0	0	0	0	0	0	0	-470910	110100	0	0	6037040	20100	0	0	0	0	0	0	0	0	0	0	0	0	5520	40100	0	0	0	0	0	0	0	0	0	0	1267590	1100		96	3	01	3	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	200000	01	1	01		96	2	01	2	01	2	01	1	01	1	01	1	01	6	01	1975	01	1	01	1	01		96	100000	01	48195	01	1	01	1	01	06	06	96		96	4	09	2.5	4769450	5519103	0	0	0	2	01	2	01		96		96		97
2019	ES	529	10	01	2019	01	52901	01	52901	01	52902	01	11	01	4614360	10100	4434330	10100	4434330	10100	614754	01	785730	110100	0	0	0	0	0	0	0	0	0	0	13050	110100	219239	110100	0	0	0	0	0	0	0	0	44810	110100	0	0	5725030	20100	785730	40100	0	0	0	0	0	0	0	0	0	0	16110	40100	219239	10100	0	0	0	0	0	0	0	0	1110670	1100	3	01	3	01		96	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	250000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	2	01	5	01	1997	01	2	01	1	01		96	75000	01	46190	01	1	01	1	01	96	96	96	650	01	3	11	1.8	4614360	5009875	0	0	0	2	01	3	01		96	4	01	1	01
2019	ES	530	10	01	2019	01	53001	01	53001	01	53002	01	11	01	2102140	10100	2102140	10100	49870	10100	749653	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-49870	110100	0	0	2052270	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-49870	1100		96	3	01		96	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	180000	01	1	01		96	2	01	1	01	2	01	2	01	3	01	1	01	6	01	1979	01	2	01	2	01		96	100000	01	22072	01	1	01	1	01	96	96	01		96	2	07	1.5	2102140	2851793	0	0	0	1	01	2	01		96		96	2	01
2019	ES	531	10	01	2019	01	53101	01	53101	01		96	12	01	501472	12000	402544	12000	402544	12000	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	549946	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48474	1000	2	01	2	01		96	2	01	2	01	2	01	1	01	1	01	2	01	1	01	1	01	2	01	160000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	3	01	3	01	2015	01	2	01	2	01	59378	01		96	72466	01	1	01	1	01	06	06	01		96	1	02	1	501472	501472	1	1	1	2	01	2	01		96		96	1	01
2019	ES	532	10	01	2019	01	53201	01	53201	01	53202	01	7	01	11270840	10100	11270840	10100	11270840	10100	685460	01	0	0	0	0	0	0	0	0	0	0	0	0	43970	110100	107937	112000	0	0	0	0	0	0	0	0	-232150	110100	0	0	17302360	20100	0	0	0	0	0	0	0	0	0	0	0	0	54840	40100	107937	12000	0	0	0	0	0	0	0	0	6031520	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	500000	01	3	01		96	2	01	2	01	2	01	2	01	2	01	2	01	6	01	1990	01	2	01	1	01		96	130000	01	39465	01	1	01	1	01	96	96	96	1300	01	3	11	2	11270840	11848363	0	0	0	1	01	1	01	1	01		96	2	01
2019	ES	533	10	01	2019	01	53301	01	53301	01		96	12	01	1043070	10100	0	0	0	0	354111	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1043070	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	01	2	01		96	2	01	2	01	2	01	1	01	1	01	3	01	1	01	1	01	2	01	150000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	4	01	3	01	2013	01	2	01	2	01	24500	01	50000	01	34743	01	1	01	1	01	01	06	06		96	1	05	1	1043070	1397181	0	1	1	2	01	2	01		96		96		97
2019	ES	535	12	01	2019	01	53501	01	53501	01		96	8	01	920320	10100	920320	10100	0	0	516832	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920320	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		96	3	01		96	2	01	1	01	2	01	1	01	1	01	3	01	1	01	3	01	4	01	100000	01	1	01		96	2	01	2	01	2	01	2	01	2	01	1	01	6	01	1996	01	2	01	1	01		96	35000	01	24449	01	1	01	1	01	96	96	96		96	1	06	1	920320	1437152	0	1	0	3	01	2	01		96		96		97
2019	ES	536	12	01	2019	01	53602	01	53601	01	53602	01	7	01	2041560	10100	2041560	10100	2041560	10100	523746	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124535	110100	0	0	0	0	0	0	0	0	0	0	0	0	2301060	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124535	10100	0	0	0	0	0	0	0	0	259500	1100	3	01	2	01	3	01	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	3	01	220000	01	2	01	2	01	2	01	2	01	2	01	2	01	4	01	2	01	5	01	2007	01	2	01	1	01		96	50000	01	36107	01	1	01	1	01	06	06	96	630	01	4	14	2.5	2041560	2440771	1	1	0	2	01	2	01		96		96	1	01
2019	ES	537	12	01	2019	01	53701	01	53701	01		96	17	01	2201762	12083	1422552	12073	1422552	12073	493753	01	0	0	0	0	250000	110100	0	0	360000	110100	360000	110100	0	0	18727	110100	78276	112000	0	0	0	0	0	0	0	0	0	0	2294319	32082	0	0	0	0	250000	10100	0	0	360000	10100	360000	10100	0	0	18727	10100	78276	12000	0	0	0	0	0	0	92557	1075	1	01	3	01		96	2	01	2	01	2	01	1	01	1	01	1	01	1	01	2	01	2	01	160000	01	1	01		96	2	01	2	01	2	01	2	01	3	01	2	01	4	01	2002	01	1	01	1	01		96	40000	01	21029	01	1	01	1	01	01	01	96	320	01	5	10	2.6	2201762	2676787	1	1	1	2	01	2	01		96		96		97
2019	ES	538	12	01	2019	01	53801	01	53801	01		96	8	01	2870980	10100	2612320	10100	2612320	10100	606832	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-167450	110100	0	0	3193380	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322400	1100		96	3	01		96	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	170000	01	1	01		96	2	01	2	01	2	01	2	01	2	01	1	01	6	01	2000	01	2	01	1	01		96	60000	01	13852	01	1	01	1	01	96	96	96		96	2	08	1.5	2870980	3477812	0	0	0	1	01	3	01		96	4	01	2	01
2019	ES	540	12	01	2019	01	54002	01	54001	01	54002	01	13	01	2651200	10100	2452120	10100	2452120	10100	527346	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177000	110100	0	0	0	0	0	0	0	0	-71930	110100	0	0	2881690	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177000	10100	0	0	0	0	0	0	0	0	230490	1100	3	01	3	01		96	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	180000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	2	01	6	01	2006	01	2	01	1	01		96	50000	01	39179	01	1	01	1	01	96	96	96	560	01	5	13	2.6	2651200	3001546	0	1	0	1	01	2	01		96		96	2	01
2019	ES	541	12	01	2019	01	54101	01	54101	01		96	8	01	1634660	10100	1634660	10100	1634660	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18940	110100	0	0	2018380	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383720	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	5	01	150000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	3	01	3	01	2015	01	2	01	1	01	29608	01		96	47207	01	1	01	1	01	96	96	96		96	1	02	1	1634660	1634660	0	0	0	1	01	2	01		96		96	2	01
2019	ES	542	12	01	2019	01	54201	01	54201	01	54202	01	10	01	1611671	12086	457700	10100	457700	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	2440	110100	0	0	0	0	0	0	120000	110100	0	0	-75280	110100	0	0	1818078	32087	0	0	0	0	0	0	0	0	0	0	0	0	3870	40100	0	0	0	0	0	0	120000	10100	0	0	86406	1095	2	01	2	01	2	01	2	01	2	01	2	01	1	01	1	01	2	01	1	01	1	01	2	01	280000	01	1	01	1	01	2	01	2	01	2	01	2	01	4	01	3	01	3	01	2014	01	2	01	2	01	44608	01		96	60457	01	1	01	1	01	01	01	06		96	3	11	1.8	1611671	1611671	1	1	1	2	01	2	01		96		96	3	01
2019	ES	543	12	01	2019	01	54301	01	54301	01	54302	01	7	01	1091960	10100	1091960	10100	1091960	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63020	110100	0	0	1123850	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31890	1100	2	01	1	01		96	2	01	2	01	2	01	1	01	1	01	2	01	1	01	1	01	2	01	150000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	3	01	3	01	2010	01	2	01	2	01	41108	01		96	61448	01	1	01	1	01	01	01	01		96	5	13	2.4	1091960	1091960	1	1	1	2	01	3	01		96	4	01	1	01
2019	ES	544	11	01	2019	01	54401	01	54401	01		96	8	01	1338157	12100	1338157	12100	1338157	12100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65973	112000	0	0	1521380	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183223	1064	1	01	3	01		96	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	3	01	160000	01	1	01		96	2	01	2	01	2	01	2	01	3	01	3	01	3	01	2015	01	2	01	2	01	49378	01		96	61643	01	1	01	1	01	06	06	06		96	1	05	1	1338157	1338157	0	0	1	2	01	2	01		96		96	3	01
2019	ES	547	11	01	2019	01	54701	01	54701	01		96	14	01	4500950	10100	2867810	10100	935370	10100	612123	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-334750	110100	0	0	4444570	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56380	1100		96	3	01		96	1	01	1	01	2	01	1	01	1	01	3	01	1	01	2	01	3	01	170000	01	2	01		96	1	01	2	01	1	01	1	01	4	01	1	01	3	01	1975	01	2	01	1	01		96	60000	01	16813	01	1	01	1	01	06	06	96		96	2	07	1.5	4500950	5113073	0	0	0	2	01	2	01		96		96	2	01
2019	ES	548	11	01	2019	01	54801	01	54801	01		96	7	01	1394220	10100	1394220	10100	0	0	617523	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1424580	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30360	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	3	01	1	01	3	01	4	01	120000	01	2	01		96	2	01	1	01	1	01	1	01	4	01	1	01	3	01	1975	01	2	01	1	01		96	60000	01	15980	01	1	01	1	01	96	96	96		96	1	06	1	1394220	2011743	0	0	0	1	01	2	01		96		96	2	01
2019	ES	549	11	01	2019	01	54901	01	54901	01	54902	01	9	01	599385	12000	291829	12000	291829	12000	555755	01	0	0	307556	112000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	626679	12000	0	0	312719	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27295	1000	3	01	3	01		96	2	01	1	01	2	01	1	01	1	01	2	01	1	01	1	01	2	01	120000	01	2	01		96	1	01	1	01	1	01	1	01	4	01	4	01	4	01	2010	01	2	01	2	01	10000	01	30000	01	18563	01	1	01	1	01	01	06	06		96	5	13	2.4	599385	1155140	1	1	0	2	01	3	01		96	4	01	1	01
2019	ES	550	11	01	2019	01	55001	01	55001	01		96	10	01	3019820	10100	2241190	10100	1009240	10100	545944	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96430	110100	0	0	3204080	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184260	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	150000	01	2	01		96	2	01	1	01	2	01	1	01	4	01	1	01	5	01	1975	01	2	01	1	01		96	50000	01	13247	01	1	01	1	01	06	06	96		96	2	07	1.5	3019820	3565764	0	0	0	2	01	2	01		96		96		97
2019	ES	551	11	01	2019	01	55101	01	55101	01		96	25	01	899340	10100	899340	10100	0	0	684123	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	899340	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		96	3	01		96	2	01	1	01	2	01	1	01	1	01	3	01	1	01	3	01	1	01	90000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	1	01	4	01	1975	01	2	01	1	01		96	80000	01	14413	01	1	01	1	01	01	06	96		96	1	06	1	899340	1583463	1	1	0	2	01	2	01		96		96	2	01
2019	ES	865	11	01	2019	01	86502	01	86501	01	86502	01	15	01	7372310	10100	7372310	10100	7372310	10100	750832	01	1159720	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71120	110100	0	0	9501900	20100	1679040	40100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2129590	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	300000	01	1	01		96	2	01	2	01	2	01	2	01	2	01	1	01	5	01	2000	01	2	01	1	01		96	100000	01	43085	01	1	01	1	01	96	96	96		96	4	14	2.5	7372310	8123142	0	0	0	1	01	2	01		96		96	2	01
2019	ES	867	11	01	2019	01	86701	01	86701	01	86702	01	11	01	2794980	12090	2794980	12090	2519340	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-82330	110100	0	0	3003124	32091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208144	1098		96	2	01		96	2	01	1	01	1	01	1	01	1	01	2	01	1	01	1	01	2	01	140000	01	1	01		96	2	01	2	01	2	01	2	01	2	01	5	01	4	01	2010	01	2	01	1	01		96	30000	01	14519	01	1	01	1	01	06	06	96		96	6	14	2.9	2794980	3293812	0	1	0	2	01	2	01		96		96	2	01
2019	ES	868	11	01	2019	01	86801	01	86801	01	86802	01	11	01	3815430	10100	3815430	10100	1774730	10100	606832	01	0	0	0	0	0	0	0	0	0	0	0	0	15180	110100	0	0	0	0	0	0	0	0	0	0	-271260	110100	0	0	4049560	20100	0	0	0	0	0	0	0	0	0	0	0	0	36430	40100	0	0	0	0	0	0	0	0	0	0	234130	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	150000	01	1	01		96	2	01	2	01	2	01	2	01	2	01	5	01	5	01	2009	01	2	01	1	01		96	60000	01	25627	01	1	01	1	01	96	96	96		96	2	07	1.5	3815430	4422262	0	0	0	1	01	2	01		96		96	2	01
2019	ES	869	11	01	2019	01	86901	01	86901	01		96	7	01	832010	10100	832010	10100	0	0	570832	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	832010	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		96	3	01		96	1	01	1	01	1	01	1	01	1	01	3	01	1	01	3	01	4	01	80000	01	1	01		96	2	01	2	01	2	01	2	01	2	01	1	01	5	01	1979	01	2	01	1	01		96	50000	01	12078	01	1	01	1	01	96	96	96		96	1	03	1	832010	1402842	1	1	0	2	01	2	01		96		96	2	01
2019	ES	870	11	01	2019	01	87001	01	87001	01	87002	01	10	01	2949760	10100	2825840	10100	2825840	10100	570832	01	413220	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275080	110100	0	0	4159300	22100	453440	40100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1209540	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	200000	01	2	01		96	2	01	2	01	2	01	2	01	2	01	1	01	5	01	1982	01	2	01	1	01		96	50000	01	21502	01	1	01	1	01	96	96	96		96	2	08	1.5	2949760	3520592	0	0	0	3	01	2	01		96		96	2	01
2019	ES	871	11	01	2019	01	87101	01	87101	01		96	9	01	1806560	10100	1806560	10100	720000	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	720000	110100	0	0	0	0	0	0	0	0	0	0	1806560	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	720000	40100	0	0	0	0	0	0	0	0	3	01	3	01		96	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	150000	01	1	01		96	2	01	2	01	2	01	2	01	3	01	3	01	5	01	2013	01	1	01	1	01	36000	01		96	46443	01	1	01	1	01	01	06	96		96	4	10	1.9	1806560	1806560	0	1	0	2	01	2	01		96		96	2	01
2019	ES	872	11	01	2019	01	87202	01	87201	01	87202	01	13	01	4605500	10100	4086650	10100	4086650	10100	678832	01	0	0	0	0	0	0	0	0	0	0	0	0	91870	110100	437215	110100	0	0	0	0	0	0	0	0	17460	110100	0	0	6262280	20100	0	0	0	0	0	0	0	0	0	0	0	0	113420	40100	437215	10100	0	0	0	0	0	0	0	0	1656780	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	250000	01	2	01		96	2	01	2	01	2	01	2	01	2	01	2	01	6	01	2015	01	2	01	1	01		96	80000	01	67937	01	1	01	1	01	96	96	96	700	01	4	12	2.1	4605500	4847117	0	0	0	1	01	2	01		96		96	2	01
2019	ES	873	11	01	2019	01	87301	01	87302	01	87301	01	14	01	2702810	10100	2702810	10100	1072670	10100	580746	01	0	0	0	0	0	0	0	0	0	0	0	0	10090	110100	0	0	0	0	0	0	0	0	0	0	273050	110100	0	0	3056460	20100	0	0	0	0	0	0	0	0	0	0	0	0	16280	40100	0	0	0	0	0	0	0	0	0	0	353650	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	4	01	150000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	1	01	5	01	1991	01	2	01	1	01		96	80000	01	34418	01	1	01	1	01	96	96	96		96	2	07	1.5	2702810	3283556	0	0	0	1	01	2	01		96		96	2	01
2019	ES	874	11	01	2019	01	87401	01	87401	01		96	7	01	1623060	10100	961880	10100	961880	10100	116346	01	0	0	0	0	0	0	180000	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-20880	110100	0	0	1691410	20100	0	0	0	0	0	0	180000	10100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68350	1100	3	01	3	01	3	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	120000	01	1	01	1	01	2	01	2	01	2	01	2	01	4	01	4	01	2	01	2015	01	2	01	1	01	35000	01	50000	01	42718	01	1	01	1	01	06	06	96		96	2	08	1.5	1623060	1739406	0	0	0	2	01	3	01		96	4	01		97
2019	ES	876	11	01	2019	01	87601	01	87601	01	87602	01	15	01	3045980	10100	3045980	10100	246970	10100	701684	01	840000	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	593030	110100	0	0	4243060	20100	840000	40100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1197080	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	150000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	1	01	5	01	1978	01	2	01	1	01		96	100000	01	26468	01	1	01	1	01	96	96	96		96	2	07	1.5	3045980	3747664	0	0	0	1	01	2	01		96		96	2	01
2019	ES	877	11	01	2019	01	87701	01	87701	01		96	7	01	124860	12000	0	0	0	0	0	00	0	0	0	0	0	0	124859	112000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124859	12000	0	0	0	0	0	0	124859	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	01	3	01		96	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	2	01	120000	01	1	01	1	01	2	01	2	01	2	01	2	01	4	01	3	01	3	01	2011	01	2	01	1	01	35000	01		96	46093	01	1	01	1	01	01	06	96		96	1	05	1	124860	124860	1	1	0	2	01	2	01		96		96		97
2019	ES	878	11	01	2019	01	87801	01	87802	01	87801	01	7	01	2684400	10100	2228930	10100	2228930	10100	0	00	43740	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1620	110100	0	0	3060110	33100	43740	13100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375710	1100	3	01	3	01		96	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	3	01	200000	01	1	01		96	2	01	1	01	2	01	2	01	2	01	3	01	4	01	2017	01	1	01	1	01	75000	01		96	91456	01	1	01	1	01	01	01	96		96	2	08	1.5	2684400	2684400	0	0	0	2	01	3	01		96	4	01		97
2019	ES	879	11	01	2019	01	87901	01	87901	01	87902	01	11	01	2328110	10100	2328110	10100	43560	10100	570832	01	0	0	0	0	0	0	0	0	0	0	0	0	28420	110100	0	0	0	0	0	0	0	0	0	0	-15140	110100	0	0	2355690	20100	0	0	0	0	0	0	0	0	0	0	0	0	43530	40100	0	0	0	0	0	0	0	0	0	0	27580	1100		96	3	01		96	2	01	1	01	2	01	1	01	1	01	3	01	1	01	3	01	4	01	150000	01	1	01		96	2	01	2	01	2	01	2	01	2	01	1	01	3	01	1960	01	2	01	1	01		96	50000	01	14678	01	1	01	1	01	96	96	96		96	2	07	1.5	2328110	2898942	0	0	0	1	01	2	01		96		96	2	01
